station_observations
Rain_Tot, Solar_Avg, WindDir_Std, Solar_Std, WS_Avg, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
0.0, 0.0, 173.8, 0.0, 5.738, 0.394, 793.823, -5.255, 2012-10-19 21:30:00, 95.9, 167.5, 36.69
0.0, 0.0, 169.6, 0.0, 7.045, 1.103, 793.416, -5.596, 2012-10-19 21:45:00, 92.3, 183.4, 36.17
0.0, 0.0, 8.78, 0.0, 7.31, 1.251, 792.588, -6.133, 2012-10-19 22:00:00, 93.4, 331.3, 37.43
0.0, 0.0, 6.144, 0.0, 6.493, 0.785, 791.721, -6.279, 2012-10-19 22:15:00, 93.6, 343.4, 40.09
0.0, 0.0, 117.1, 0.0, 7.542, 0.705, 791.076, -6.67, 2012-10-19 22:30:00, 90.0, 297.8, 37.21
0.0, 0.0, 146.0, 0.0, 7.007, 0.654, 790.323, -6.816, 2012-10-19 22:45:00, 90.3, 258.6, 42.44
0.0, 0.0, 172.3, 0.0, 7.053, 0.706, 789.793, -6.914, 2012-10-19 23:00:00, 92.4, 210.2, 40.7
0.0, 0.0, 6.19, 0.0, 5.822, 0.73, 789.411, -7.011, 2012-10-19 23:15:00, 92.0, 342.2, 40.85
0.0, 0.0, 174.1, 0.0, 5.259, 0.441, 788.926, -7.304, 2012-10-19 23:30:00, 92.1, 163.2, 41.0
0.0, 0.0, 145.7, 0.0, 3.328, 0.221, 788.337, -7.353, 2012-10-19 23:45:00, 90.9, 247.2, 40.92
0.0, 0.0, 6.144, 0.0, 2.679, 0.471, 787.927, -6.767, 2012-10-20 00:00:00, 79.97, 301.6, 40.9
0.0, 0.0, 131.0, 0.0, 3.939, 1.199, 787.884, -7.353, 2012-10-20 00:15:00, 90.4, 268.0, 40.89
0.0, 0.0, 152.3, 0.0, 4.83, 0.439, 787.513, -7.548, 2012-10-20 00:30:00, 95.2, 102.0, 40.8
0.0, 0.0, 140.1, 0.0, 4.418, 0.243, 787.249, -7.451, 2012-10-20 00:45:00, 91.0, 72.83, 40.63
0.0, 0.0, 161.1, 0.0, 4.094, 0.324, 787.044, -7.548, 2012-10-20 01:00:00, 92.2, 117.4, 40.6
0.0, 0.0, 6.045, 0.0, 3.796, 0.26, 786.832, -7.669, 2012-10-20 01:15:00, 93.3, 335.9, 40.55
0.0, 0.0, 149.3, 0.0, 3.669, 0.195, 786.448, -7.883, 2012-10-20 01:30:00, 95.0, 247.5, 40.45
0.0, 0.0, 4.745, 0.0, 3.272, 0.201, 785.991, -7.929, 2012-10-20 01:45:00, 94.8, 343.7, 40.5
0.0, 0.0, 117.5, 0.0, 2.781, 0.298, 785.702, -7.879, 2012-10-20 02:00:00, 94.5, 300.7, 40.45
0.0, 0.0, 118.9, 0.0, 3.195, 0.185, 785.177, -8.03, 2012-10-20 02:15:00, 96.0, 303.1, 40.42
0.0, 0.0, 171.9, 0.0, 3.67, 0.364, 784.998, -7.975, 2012-10-20 02:30:00, 94.3, 183.1, 40.5
0.0, 0.0, 140.1, 0.0, 4.134, 0.412, 785.276, -7.878, 2012-10-20 02:45:00, 96.5, 73.25, 40.45
0.0, 0.0, 86.5, 0.0, 4.756, 0.529, 785.7, -7.78, 2012-10-20 03:00:00, 96.1, 31.76, 40.4
0.0, 0.0, 164.7, 0.0, 3.279, 0.499, 785.987, -7.683, 2012-10-20 03:15:00, 92.0, 140.3, 40.37
0.0, 0.0, 4.853, 0.0, 3.628, 0.804, 786.029, -7.732, 2012-10-20 03:30:00, 94.4, 346.3, 40.4
0.0, 0.0, 174.7, 0.0, 4.26, 0.27, 786.212, -7.829, 2012-10-20 03:45:00, 96.1, 188.7, 40.35
0.0, 0.0, 117.8, 0.0, 3.851, 0.584, 786.269, -7.928, 2012-10-20 04:00:00, 95.9, 53.33, 40.18
0.0, 0.0, 118.4, 0.0, 3.947, 0.241, 786.169, -7.975, 2012-10-20 04:15:00, 96.4, 51.26, 40.22
0.0, 0.0, 154.0, 0.0, 3.791, 0.221, 785.961, -8.12, 2012-10-20 04:30:00, 95.9, 97.7, 40.1
0.0, 0.0, 87.2, 0.0, 4.323, 0.292, 785.634, -8.22, 2012-10-20 04:45:00, 95.6, 28.45, 40.22
0.0, 0.0, 164.5, 0.0, 4.076, 0.208, 785.528, -8.22, 2012-10-20 05:00:00, 95.1, 236.4, 40.25
0.0, 0.0, 171.9, 0.0, 4.213, 0.463, 785.511, -8.37, 2012-10-20 05:15:00, 93.9, 141.9, 40.32
0.0, 0.0, 151.4, 0.0, 4.21, 0.221, 785.185, -8.46, 2012-10-20 05:30:00, 94.3, 94.7, 40.17
0.0, 0.0, 171.2, 0.0, 3.692, 0.364, 784.943, -8.51, 2012-10-20 05:45:00, 93.6, 212.5, 40.1
0.0, 0.0, 171.8, 0.0, 3.273, 0.452, 784.869, -8.51, 2012-10-20 06:00:00, 94.2, 142.5, 40.17
0.0, 0.0, 153.9, 0.0, 2.197, 0.394, 784.831, -8.51, 2012-10-20 06:15:00, 94.3, 256.2, 40.08
0.0, 0.0, 85.4, 0.0, 1.775, 0.29, 784.609, -8.66, 2012-10-20 06:30:00, 94.8, 318.5, 39.93
0.0, 0.0, 136.6, 0.0, 2.166, 0.307, 784.342, -8.61, 2012-10-20 06:45:00, 94.1, 272.4, 39.93
0.0, 0.0, 5.231, 0.0, 2.136, 0.242, 783.991, -8.76, 2012-10-20 07:00:00, 95.2, 340.4, 39.71
0.0, 0.0, 4.081, 0.0, 2.61, 0.239, 783.414, -8.8, 2012-10-20 07:15:00, 94.4, 345.9, 39.93
0.0, 0.0, 85.7, 0.0, 2.272, 0.245, 783.199, -8.9, 2012-10-20 07:30:00, 94.3, 319.5, 39.65
0.0, 1.309, 6.265, 1.175, 2.07, 0.307, 782.886, -8.85, 2012-10-20 07:45:00, 96.2, 339.2, 39.78
0.0, 10.36, 4.713, 4.524, 1.893, 0.294, 782.901, -8.94, 2012-10-20 08:00:00, 94.6, 342.0, 39.7
0.0, 24.55, 36.21, 4.01, 0.779, 0.331, 782.786, -9.48, 2012-10-20 08:15:00, 91.6, 242.3, 39.68
0.0, 47.5, 5.844, 10.68, 0.874, 0.376, 782.561, -9.28, 2012-10-20 08:30:00, 87.0, 245.0, 39.58
0.0, 75.22, 101.7, 10.1, 0.525, 0.436, 783.316, -8.85, 2012-10-20 08:45:00, 89.6, 217.2, 39.4
0.0, 179.0, 155.2, 46.45, 1.063, 0.474, 785.242, -7.921, 2012-10-20 09:00:00, 87.3, 222.8, 39.16
0.0, 125.1, 85.4, 43.67, 1.611, 0.636, 788.602, -8.81, 2012-10-20 09:15:00, 82.3, 260.2, 39.56
0.0, 206.7, 82.3, 51.76, 1.3, 0.417, 789.785, -8.13, 2012-10-20 09:30:00, 88.2, 222.1, 39.21
0.0, 192.1, 157.5, 51.56, 2.081, 0.379, 790.95, -7.889, 2012-10-20 09:45:00, 83.4, 235.2, 38.92
0.0, 317.8, 7.362, 18.13, 1.51, 0.235, 794.301, -6.913, 2012-10-20 10:00:00, 77.95, 328.7, 38.35
0.0, 396.8, 9.84, 33.35, 0.674, 0.391, 800.339, -4.385, 2012-10-20 10:15:00, 67.57, 343.3, 36.96
0.0, 321.9, 37.52, 67.03, 1.914, 0.889, 805.503, -7.619, 2012-10-20 10:30:00, 71.61, 269.7, 38.91
0.0, 155.5, 15.81, 13.64, 2.57, 0.386, 802.732, -8.55, 2012-10-20 10:45:00, 84.2, 330.4, 39.18
0.0, 196.9, 13.52, 12.62, 1.991, 0.344, 803.281, -8.47, 2012-10-20 11:00:00, 85.6, 334.0, 39.25
0.0, 237.9, 4.68, 4.804, 2.094, 0.25, 803.276, -8.35, 2012-10-20 11:15:00, 84.1, 348.7, 39.1
0.0, 231.3, 84.7, 6.898, 2.274, 0.215, 803.32, -8.27, 2012-10-20 11:30:00, 84.5, 318.7, 39.1
0.0, 244.4, 139.3, 21.54, 2.91, 0.253, 803.394, -8.24, 2012-10-20 11:45:00, 80.9, 278.7, 39.15
0.0, 241.2, 163.1, 41.75, 2.697, 0.245, 803.468, -8.19, 2012-10-20 12:00:00, 82.2, 232.9, 39.04
0.0, 191.9, 86.9, 28.52, 2.902, 0.202, 803.534, -8.28, 2012-10-20 12:15:00, 80.0, 324.8, 39.12
0.0, 338.9, 163.3, 27.5, 2.722, 0.151, 803.606, -7.841, 2012-10-20 12:30:00, 75.15, 121.2, 38.85
0.0, 437.1, 162.9, 45.21, 2.466, 0.229, 803.687, -7.11, 2012-10-20 12:45:00, 68.12, 236.1, 38.46
0.0, 495.0, 150.0, 20.38, 2.038, 0.213, 803.746, -6.481, 2012-10-20 13:00:00, 67.88, 253.2, 38.31
0.0, 399.4, 9.02, 92.9, 2.263, 0.214, 803.807, -7.08, 2012-10-20 13:15:00, 72.95, 332.8, 38.81
0.0, 210.2, 7.262, 46.93, 2.233, 0.322, 803.879, -7.619, 2012-10-20 13:30:00, 73.46, 333.4, 39.01
0.0, 178.9, 6.007, 26.76, 2.334, 0.254, 803.831, -7.668, 2012-10-20 13:45:00, 79.36, 328.1, 38.93
0.0, 279.4, 166.3, 12.29, 2.989, 0.17, 803.878, -7.815, 2012-10-20 14:00:00, 85.6, 206.8, 38.83
0.0, 273.6, 162.6, 18.99, 3.806, 0.371, 803.96, -8.2, 2012-10-20 14:15:00, 87.9, 232.0, 38.73
0.0, 197.1, 138.1, 17.47, 3.657, 0.348, 804.065, -8.58, 2012-10-20 14:30:00, 87.7, 77.39, 39.02
0.0, 154.6, 148.5, 5.085, 3.043, 0.461, 804.131, -8.62, 2012-10-20 14:45:00, 88.9, 99.9, 38.85
0.0, 176.9, 148.2, 12.69, 2.422, 0.374, 804.218, -8.62, 2012-10-20 15:00:00, 88.2, 104.1, 39.46
0.0, 194.3, 116.5, 7.273, 2.244, 0.194, 804.295, -8.57, 2012-10-20 15:15:00, 87.2, 301.4, 39.22
0.0, 159.0, 171.7, 8.96, 2.492, 0.192, 804.419, -8.67, 2012-10-20 15:30:00, 87.0, 211.3, 39.51
0.0, 159.0, 173.2, 3.371, 2.384, 0.402, 804.519, -8.62, 2012-10-20 15:45:00, 89.8, 187.4, 39.71
0.0, 140.6, 170.8, 4.866, 3.165, 0.39, 804.603, -8.7, 2012-10-20 16:00:00, 90.4, 141.3, 39.86
0.0, 131.3, 118.2, 3.121, 2.844, 0.306, 804.644, -8.72, 2012-10-20 16:15:00, 89.7, 52.04, 39.81
0.0, 102.0, 139.9, 9.87, 3.367, 0.274, 804.728, -8.92, 2012-10-20 16:30:00, 91.9, 73.95, 39.14
0.0, 78.08, 139.2, 6.604, 3.395, 0.177, 804.896, -9.26, 2012-10-20 16:45:00, 92.7, 75.25, 39.96
0.0, 55.41, 5.699, 4.241, 3.199, 0.327, 804.976, -9.36, 2012-10-20 17:00:00, 92.4, 9.52, 40.43
0.0, 37.76, 4.878, 6.1, 3.266, 0.276, 805.021, -9.5, 2012-10-20 17:15:00, 92.1, 5.37, 40.21
0.0, 19.66, 171.7, 4.151, 2.992, 0.239, 805.037, -9.5, 2012-10-20 17:30:00, 92.8, 141.5, 40.4
0.0, 9.16, 6.854, 2.425, 2.986, 0.316, 805.097, -9.59, 2012-10-20 17:45:00, 93.1, 344.9, 39.26
0.0, 3.011, 86.9, 1.25, 2.739, 0.229, 805.187, -9.64, 2012-10-20 18:00:00, 92.9, 324.6, 38.71
0.0, 0.229, 5.297, 0.364, 2.78, 0.181, 805.275, -9.78, 2012-10-20 18:15:00, 94.1, 342.3, 39.51
0.0, 0.0, 4.021, 0.0, 2.609, 0.184, 805.396, -9.88, 2012-10-20 18:30:00, 95.3, 337.9, 41.33
0.0, 0.0, 4.386, 0.0, 2.93, 0.231, 805.424, -9.88, 2012-10-20 18:45:00, 95.9, 335.8, 41.26
0.0, 0.0, 12.56, 0.0, 2.502, 0.211, 805.471, -10.27, 2012-10-20 19:00:00, 94.9, 327.4, 41.48
0.0, 0.0, 5.134, 0.0, 1.697, 0.392, 805.638, -10.95, 2012-10-20 19:15:00, 93.5, 295.0, 41.48
0.0, 0.0, 13.11, 0.0, 1.53, 0.332, 805.713, -11.8, 2012-10-20 19:30:00, 95.4, 315.9, 41.48
0.0, 0.0, 20.75, 0.0, 1.479, 0.185, 805.824, -10.26, 2012-10-20 19:45:00, 92.5, 294.3, 41.5
0.0, 0.0, 11.65, 0.0, 2.326, 0.525, 805.906, -10.31, 2012-10-20 20:00:00, 80.4, 245.6, 41.09
0.0, 0.0, 14.14, 0.0, 2.853, 0.447, 805.981, -11.12, 2012-10-20 20:15:00, 76.48, 237.2, 41.19
0.0, 0.0, 10.22, 0.0, 2.401, 0.293, 806.104, -12.17, 2012-10-20 20:30:00, 77.64, 265.3, 41.24
0.0, 0.0, 5.975, 0.0, 2.033, 0.227, 806.103, -12.6, 2012-10-20 20:45:00, 80.8, 282.8, 41.19
0.0, 0.0, 26.36, 0.0, 1.504, 0.5, 805.987, -13.4, 2012-10-20 21:00:00, 78.0, 268.7, 41.0
0.0, 0.0, 21.84, 0.0, 0.573, 0.301, 806.148, -13.17, 2012-10-20 21:15:00, 82.4, 233.9, 41.39
0.0, 0.0, 17.55, 0.0, 1.03, 0.246, 806.308, -14.76, 2012-10-20 21:30:00, 79.44, 247.5, 40.8
0.0, 0.0, 53.53, 0.0, 0.711, 0.664, 806.341, -11.46, 2012-10-20 21:45:00, 82.4, 265.1, 41.79
0.0, 0.0, 42.62, 0.0, 1.431, 0.738, 806.352, -10.58, 2012-10-20 22:00:00, 78.72, 237.2, 41.05
0.0, 0.0, 8.84, 0.0, 2.785, 0.929, 806.412, -9.7, 2012-10-20 22:15:00, 74.52, 209.5, 41.15
0.0, 0.0, 15.93, 0.0, 2.497, 1.162, 806.469, -9.36, 2012-10-20 22:30:00, 81.9, 187.3, 41.32
0.0, 0.0, 19.65, 0.0, 0.809, 0.306, 806.762, -9.85, 2012-10-20 22:45:00, 85.8, 176.9, 41.27
0.0, 0.0, 34.2, 0.0, 0.664, 0.298, 806.77, -9.39, 2012-10-20 23:00:00, 84.4, 147.4, 41.17
0.0, 0.0, 4.947, 0.0, 0.795, 0.159, 806.888, -9.42, 2012-10-20 23:15:00, 83.4, 112.7, 41.22
0.0, 0.0, 10.54, 0.0, 1.378, 0.115, 806.904, -9.66, 2012-10-20 23:30:00, 88.3, 121.5, 41.0
0.0, 0.0, 12.77, 0.0, 0.807, 0.482, 806.982, -9.52, 2012-10-20 23:45:00, 93.3, 119.4, 41.1
0.0, 0.0, 22.44, 0.0, 1.436, 0.674, 807.008, -9.57, 2012-10-21 00:00:00, 87.6, 150.7, 40.88
0.0, 0.0, 17.44, 0.0, 0.745, 0.338, 807.105, -10.06, 2012-10-21 00:15:00, 93.3, 136.2, 40.98
0.0, 0.0, 81.7, 0.0, 1.075, 0.501, 807.161, -9.52, 2012-10-21 00:30:00, 91.0, 157.6, 40.61
0.0, 0.0, 29.34, 0.0, 0.773, 0.804, 807.24, -9.72, 2012-10-21 00:45:00, 92.3, 313.0, 40.84
0.0, 0.0, 4.364, 0.0, 1.685, 0.285, 807.318, -9.97, 2012-10-21 01:00:00, 90.2, 342.2, 40.79
0.0, 0.0, 4.784, 0.0, 1.369, 0.208, 807.347, -10.11, 2012-10-21 01:15:00, 90.3, 336.5, 40.76
0.0, 0.0, 8.81, 0.0, 1.348, 0.369, 807.416, -9.9, 2012-10-21 01:30:00, 88.5, 334.3, 40.74
0.0, 0.0, 160.6, 0.0, 1.722, 0.183, 807.416, -9.65, 2012-10-21 01:45:00, 85.5, 235.2, 40.81
0.0, 0.0, 7.069, 0.0, 1.467, 0.242, 807.452, -9.72, 2012-10-21 02:00:00, 85.8, 336.5, 40.68
0.0, 0.0, 116.6, 0.0, 1.561, 0.296, 807.507, -9.63, 2012-10-21 02:15:00, 86.2, 297.3, 40.05
0.0, 0.0, 80.8, 0.0, 1.008, 0.382, 807.52, -9.97, 2012-10-21 02:30:00, 86.3, 253.5, 40.02
0.0, 0.0, 30.2, 0.0, 0.441, 0.365, 807.57, -9.99, 2012-10-21 02:45:00, 86.7, 270.5, 39.9
0.0, 0.0, 134.2, 0.0, 0.468, 0.296, 807.591, -9.9, 2012-10-21 03:00:00, 91.4, 251.3, 39.16
0.0, 0.0, 74.14, 0.0, 0.181, 0.243, 807.604, -9.97, 2012-10-21 03:15:00, 94.1, 114.4, 38.1
0.0, 0.0, 27.32, 0.0, 0.618, 0.273, 807.634, -10.07, 2012-10-21 03:30:00, 90.2, 283.6, 38.18
0.0, 0.0, 2.905, 0.0, 0.901, 0.186, 807.782, -10.02, 2012-10-21 03:45:00, 89.8, 193.6, 40.3
0.0, 0.0, 1.846, 0.0, 0.126, 0.178, 807.755, -9.97, 2012-10-21 04:00:00, 89.2, 198.3, 40.47
0.0, 0.0, 0.476, 0.0, 0.247, 0.194, 807.793, -10.07, 2012-10-21 04:15:00, 89.7, 204.8, 40.76
0.0, 0.0, 0.09, 0.0, 0.028, 0.067, 807.828, -10.16, 2012-10-21 04:30:00, 92.1, 204.4, 40.76
0.0, 0.0, 33.93, 0.0, 0.557, 0.507, 807.846, -9.97, 2012-10-21 04:45:00, 95.6, 146.1, 41.16
0.0, 0.0, 6.463, 0.0, 1.145, 0.245, 807.873, -9.99, 2012-10-21 05:00:00, 96.5, 161.5, 40.85
0.0, 0.033, 9.01, 0.083, 1.661, 0.219, 807.919, -10.07, 2012-10-21 05:15:00, 96.2, 146.5, 41.18
0.0, 0.0, 22.93, 0.0, 0.781, 0.228, 807.966, -9.99, 2012-10-21 05:30:00, 94.9, 143.1, 41.85
0.0, 0.0, 7.604, 0.0, 1.513, 0.321, 807.985, -10.07, 2012-10-21 05:45:00, 95.0, 116.6, 41.68
0.0, 0.0, 6.084, 0.0, 1.538, 0.206, 808.094, -10.26, 2012-10-21 06:00:00, 94.9, 122.5, 41.18
0.0, 0.0, 7.076, 0.0, 1.234, 0.22, 808.176, -10.33, 2012-10-21 06:15:00, 95.0, 130.5, 41.5
0.0, 0.0, 6.89, 0.0, 1.235, 0.166, 808.267, -10.36, 2012-10-21 06:30:00, 95.2, 142.0, 41.82
0.0, 0.0, 4.018, 0.0, 1.32, 0.092, 808.351, -10.51, 2012-10-21 06:45:00, 94.9, 140.6, 41.68
0.0, 0.0, 5.709, 0.0, 1.053, 0.142, 808.385, -10.55, 2012-10-21 07:00:00, 94.3, 119.4, 41.7
0.0, 0.0, 8.9, 0.0, 1.152, 0.173, 808.417, -10.6, 2012-10-21 07:15:00, 94.3, 131.8, 41.43
0.0, 0.311, 9.46, 0.29, 1.571, 0.259, 808.453, -10.7, 2012-10-21 07:30:00, 94.6, 136.3, 41.16
0.0, 2.455, 8.93, 0.953, 1.454, 0.179, 808.554, -10.6, 2012-10-21 07:45:00, 94.4, 134.5, 40.94
0.0, 7.235, 8.32, 2.234, 1.827, 0.199, 808.672, -10.65, 2012-10-21 08:00:00, 94.2, 150.1, 40.89
0.0, 20.15, 5.086, 5.157, 1.999, 0.154, 808.681, -10.6, 2012-10-21 08:15:00, 94.2, 154.9, 40.89
0.0, 32.07, 9.8, 3.623, 1.702, 0.162, 808.713, -10.65, 2012-10-21 08:30:00, 93.8, 147.1, 40.79
0.0, 44.42, 6.344, 5.668, 1.72, 0.229, 808.781, -10.55, 2012-10-21 08:45:00, 93.9, 148.1, 40.89
0.0, 63.49, 8.85, 7.112, 1.508, 0.219, 808.916, -10.65, 2012-10-21 09:00:00, 94.0, 152.2, 40.69
0.0, 81.6, 8.09, 3.953, 1.884, 0.176, 808.988, -10.75, 2012-10-21 09:15:00, 94.1, 149.9, 40.94
0.0, 100.7, 6.659, 5.357, 1.902, 0.139, 809.023, -10.8, 2012-10-21 09:30:00, 94.0, 147.2, 40.94
0.0, 126.5, 5.504, 5.192, 1.833, 0.227, 809.132, -10.7, 2012-10-21 09:45:00, 93.8, 148.7, 40.84
0.0, 144.2, 4.508, 4.268, 1.973, 0.227, 809.209, -10.6, 2012-10-21 10:00:00, 93.7, 164.8, 40.79
0.0, 151.6, 5.152, 4.376, 1.795, 0.131, 809.25, -10.53, 2012-10-21 10:15:00, 93.7, 162.4, 40.69
0.0, 179.8, 7.649, 8.75, 1.55, 0.223, 809.258, -10.21, 2012-10-21 10:30:00, 93.3, 164.7, 40.47
0.0, 189.2, 4.515, 7.354, 1.76, 0.252, 809.328, -10.17, 2012-10-21 10:45:00, 93.3, 164.8, 40.15
0.0, 212.5, 7.639, 6.438, 1.932, 0.212, 809.435, -9.98, 2012-10-21 11:00:00, 93.7, 165.6, 40.28
0.0, 220.8, 5.31, 6.441, 2.0, 0.207, 809.465, -9.91, 2012-10-21 11:15:00, 93.4, 153.9, 40.45
0.0, 230.6, 6.204, 5.36, 2.063, 0.161, 809.509, -9.83, 2012-10-21 11:30:00, 93.2, 170.1, 40.32
0.0, 238.4, 10.82, 9.22, 1.858, 0.257, 809.528, -9.96, 2012-10-21 11:45:00, 92.6, 140.6, 40.3
0.0, 260.1, 5.466, 20.99, 1.897, 0.189, 809.538, -9.6, 2012-10-21 12:00:00, 92.7, 140.0, 40.5
0.0, 291.7, 9.6, 14.53, 1.748, 0.2, 809.597, -9.26, 2012-10-21 12:15:00, 92.5, 123.1, 40.6
0.0, 263.9, 6.79, 11.89, 1.386, 0.184, 809.67, -9.01, 2012-10-21 12:30:00, 91.8, 120.0, 40.3
0.0, 266.8, 6.396, 8.0, 1.887, 0.378, 809.695, -9.21, 2012-10-21 12:45:00, 90.6, 120.0, 41.81
0.0, 266.7, 8.51, 9.1, 1.27, 0.19, 809.693, -8.18, 2012-10-21 13:00:00, 91.5, 111.5, 41.02
0.0, 260.5, 8.52, 9.98, 1.058, 0.07, 809.693, -8.06, 2012-10-21 13:15:00, 90.0, 100.7, 41.11
0.0, 264.7, 15.83, 10.41, 0.891, 0.163, 809.72, -8.13, 2012-10-21 13:30:00, 87.6, 111.9, 39.96
0.0, 238.4, 7.473, 8.47, 0.381, 0.225, 809.757, -7.695, 2012-10-21 13:45:00, 89.0, 130.7, 39.81
0.0, 222.9, 6.583, 2.371, 0.471, 0.374, 809.784, -7.89, 2012-10-21 14:00:00, 87.0, 115.6, 39.69
0.0, 215.6, 9.25, 6.123, 0.833, 0.147, 809.825, -8.53, 2012-10-21 14:15:00, 87.8, 134.3, 39.89
0.0, 213.4, 56.41, 10.38, 0.358, 0.27, 809.82, -8.68, 2012-10-21 14:30:00, 87.2, 256.6, 39.49
0.0, 249.6, 0.033, 13.48, 0.0, 0.0, 809.746, -7.992, 2012-10-21 14:45:00, 82.9, 310.7, 37.76
0.0, 206.4, 0.11, 36.1, 0.132, 0.207, 809.733, -8.33, 2012-10-21 15:00:00, 81.0, 310.6, 38.4
0.0, 171.7, 41.92, 11.18, 0.782, 0.168, 809.73, -9.96, 2012-10-21 15:15:00, 87.8, 258.7, 38.83
0.0, 155.4, 18.9, 9.9, 0.871, 0.511, 809.756, -9.54, 2012-10-21 15:30:00, 85.4, 171.0, 39.18
0.0, 163.9, 27.98, 8.27, 0.293, 0.162, 809.826, -9.12, 2012-10-21 15:45:00, 87.1, 66.73, 38.97
0.0, 167.7, 32.95, 25.73, 1.032, 0.502, 809.842, -10.58, 2012-10-21 16:00:00, 78.87, 205.6, 39.2
0.254, 146.2, 14.29, 6.182, 2.272, 0.278, 809.828, -10.97, 2012-10-21 16:15:00, 80.2, 233.8, 39.08
0.0, 126.9, 9.98, 28.46, 2.141, 0.528, 809.842, -11.55, 2012-10-21 16:30:00, 78.94, 198.6, 39.67
0.0, 81.1, 9.1, 8.31, 2.723, 0.408, 809.833, -11.33, 2012-10-21 16:45:00, 75.67, 190.3, 39.38
0.0, 46.13, 12.07, 7.78, 2.136, 0.493, 809.852, -12.38, 2012-10-21 17:00:00, 75.09, 185.8, 39.19
0.0, 32.96, 19.31, 4.779, 2.095, 0.542, 809.902, -13.01, 2012-10-21 17:15:00, 74.45, 207.0, 38.41
0.0, 16.84, 19.25, 5.391, 1.693, 0.557, 810.028, -13.46, 2012-10-21 17:30:00, 77.26, 223.0, 39.93
0.0, 3.224, 13.03, 2.271, 1.61, 0.632, 810.086, -14.02, 2012-10-21 17:45:00, 77.53, 230.4, 39.44
0.0, 0.0, 26.49, 0.0, 1.622, 0.407, 810.007, -13.79, 2012-10-21 18:00:00, 79.36, 256.9, 40.36
0.0, 0.0, 15.97, 0.0, 1.882, 0.394, 810.068, -13.27, 2012-10-21 18:15:00, 78.69, 261.4, 39.81
0.0, 0.0, 25.46, 0.0, 1.501, 0.251, 810.123, -14.15, 2012-10-21 18:30:00, 81.5, 249.4, 39.63
0.0, 0.0, 26.13, 0.0, 1.911, 0.523, 810.129, -12.63, 2012-10-21 18:45:00, 87.3, 201.7, 39.71
0.0, 0.0, 56.2, 0.0, 1.12, 0.441, 810.228, -12.9, 2012-10-21 19:00:00, 86.1, 234.4, 38.58
0.0, 0.0, 17.82, 0.0, 0.757, 0.205, 810.237, -12.46, 2012-10-21 19:15:00, 89.4, 310.4, 40.71
0.0, 0.0, 16.36, 0.0, 0.623, 0.123, 810.246, -12.49, 2012-10-21 19:30:00, 90.2, 241.1, 41.3
0.0, 0.0, 12.15, 0.0, 1.042, 0.313, 810.282, -13.37, 2012-10-21 19:45:00, 82.8, 218.8, 37.63
0.0, 0.0, 17.64, 0.0, 1.209, 0.473, 810.382, -14.44, 2012-10-21 20:00:00, 79.1, 231.9, 39.68
0.0, 0.0, 4.592, 0.0, 1.758, 0.279, 810.419, -13.73, 2012-10-21 20:15:00, 82.1, 219.9, 39.87
0.0, 0.0, 24.51, 0.0, 1.07, 0.513, 810.501, -13.61, 2012-10-21 20:30:00, 85.0, 266.8, 39.38
0.0, 0.0, 28.5, 0.0, 0.698, 0.305, 810.508, -12.93, 2012-10-21 20:45:00, 87.6, 255.1, 39.69
0.0, 0.0, 14.46, 0.0, 1.753, 0.656, 810.546, -12.66, 2012-10-21 21:00:00, 89.8, 203.2, 39.71
0.0, 0.0, 8.38, 0.0, 2.271, 0.251, 810.606, -13.12, 2012-10-21 21:15:00, 93.0, 188.8, 40.06
0.0, 0.0, 14.46, 0.0, 1.023, 0.447, 810.656, -13.47, 2012-10-21 21:30:00, 95.0, 190.9, 38.34
0.0, 0.0, 5.585, 0.0, 2.597, 0.222, 810.555, -13.91, 2012-10-21 21:45:00, 85.9, 186.3, 38.99
0.0, 0.0, 14.79, 0.0, 2.39, 0.826, 810.51, -12.88, 2012-10-21 22:00:00, 92.3, 170.1, 38.33
0.0, 0.0, 24.78, 0.0, 1.236, 0.398, 810.599, -14.05, 2012-10-21 22:15:00, 93.9, 156.4, 38.94
0.0, 0.0, 9.32, 0.0, 1.867, 0.406, 810.628, -14.34, 2012-10-21 22:30:00, 86.4, 162.8, 39.04
0.0, 0.0, 11.44, 0.0, 2.108, 0.308, 810.567, -13.82, 2012-10-21 22:45:00, 88.0, 176.1, 38.31
0.0, 0.0, 60.45, 0.0, 0.642, 0.661, 810.645, -14.53, 2012-10-21 23:00:00, 93.4, 195.6, 38.3
0.0, 0.0, 11.45, 0.0, 1.841, 0.277, 810.609, -14.29, 2012-10-21 23:15:00, 90.6, 173.0, 38.98
0.0, 0.0, 8.89, 0.0, 1.662, 0.21, 810.681, -13.06, 2012-10-21 23:30:00, 94.0, 160.6, 38.43
0.0, 0.0, 7.59, 0.0, 2.014, 0.249, 810.695, -12.99, 2012-10-21 23:45:00, 91.6, 146.7, 39.21
0.0, 0.0, 8.91, 0.0, 1.714, 0.396, 810.715, -12.92, 2012-10-22 00:00:00, 93.1, 140.3, 38.82
0.0, 0.0, 13.75, 0.0, 0.966, 0.256, 810.726, -12.97, 2012-10-22 00:15:00, 94.4, 145.0, 37.99
