station_observations
K_Dn_Avg, WS_Std, AirTC, DBTCDT, Rain_Tot, L_Dn_Avg, L_Up_Avg, WS_Avg, Pressure, time, K_Up_Avg, RH, WindDir_Avg
44.72, 0.088, 16.41, 0.121, 0.0, -37.23, -97.5, 0.367, 933.954, 2012-09-17 17:30:00, 7.635, 60.11, 185.4
78.78, 0.079, 16.12, 0.12, 0.0, -31.89, -91.1, 0.392, 933.843, 2012-09-17 17:45:00, 7.026, 59.73, 184.5
50.33, 0.062, 15.9, 0.092, 0.0, -29.67, -87.6, 0.342, 933.596, 2012-09-17 18:00:00, 5.575, 61.07, 188.9
37.5, 0.093, 15.61, 0.19, 0.0, -26.94, -83.9, 0.252, 933.477, 2012-09-17 18:15:00, 5.414, 62.52, 188.8
90.1, 0.123, 15.36, 0.042, 0.0, -28.15, -83.4, 0.257, 933.345, 2012-09-17 18:30:00, 3.801, 62.71, 189.4
30.28, 0.088, 14.85, 0.084, 0.0, -27.18, -82.6, 0.228, 933.227, 2012-09-17 18:45:00, 2.797, 64.39, 189.7
26.05, 0.102, 14.51, 0.308, 0.0, -24.28, -78.95, 0.105, 933.127, 2012-09-17 19:00:00, 3.245, 65.31, 189.3
22.07, 0.081, 14.04, 0.087, 0.0, -22.39, -77.14, 0.068, 933.101, 2012-09-17 19:15:00, 3.192, 67.78, 187.9
17.38, 0.083, 13.57, 0.238, 0.0, -20.87, -75.24, 0.088, 933.09, 2012-09-17 19:30:00, 2.869, 71.22, 185.1
11.01, 0.089, 12.97, 0.186, 0.0, -19.7, -74.43, 0.063, 933.099, 2012-09-17 19:45:00, 2.116, 73.24, 184.8
5.864, 0.125, 12.45, 0.224, 0.0, -18.39, -73.15, 0.095, 933.117, 2012-09-17 20:00:00, 1.883, 71.39, 185.1
1.489, 0.061, 11.85, 0.199, 0.0, -17.31, -71.25, 0.033, 932.978, 2012-09-17 20:15:00, 1.847, 74.18, 185.0
0.0, 0.0, 11.19, 0.274, 0.0, -16.12, -70.3, 0.0, 932.961, 2012-09-17 20:30:00, 1.363, 77.32, 183.7
0.0, 0.122, 10.69, 0.203, 0.0, -14.41, -68.78, 0.132, 933.095, 2012-09-17 20:45:00, 1.632, 81.0, 143.7
0.0, 0.099, 10.1, 0.342, 0.0, -12.82, -67.38, 0.054, 933.099, 2012-09-17 21:00:00, 1.507, 81.3, 164.1
0.0, 0.092, 9.43, 0.349, 0.0, -11.11, -65.06, 0.029, 932.974, 2012-09-17 21:15:00, 1.74, 84.5, 167.7
0.0, 0.05, 9.12, 0.382, 0.0, -9.72, -63.71, 0.02, 932.945, 2012-09-17 21:30:00, 2.117, 83.3, 155.9
0.0, 0.09, 8.73, 0.332, 0.0, -8.88, -63.1, 0.038, 932.824, 2012-09-17 21:45:00, 2.171, 86.5, 138.6
0.0, 0.177, 8.41, 0.508, 0.0, -7.792, -62.75, 0.13, 932.973, 2012-09-17 22:00:00, 2.584, 87.8, 128.2
0.0, 0.183, 8.23, 0.547, 0.0, -7.029, -62.49, 0.161, 932.97, 2012-09-17 22:15:00, 2.674, 88.0, 215.1
0.0, 0.036, 7.865, 0.255, 0.0, -6.592, -59.64, 0.012, 932.95, 2012-09-17 22:30:00, 2.602, 89.5, 209.6
0.0, 0.065, 7.7, 0.127, 0.0, -5.901, -56.19, 0.03, 933.208, 2012-09-17 22:45:00, 2.494, 91.4, 130.9
0.0, 0.034, 7.451, 0.195, 0.0, -5.607, -52.04, 0.014, 933.213, 2012-09-17 23:00:00, 2.423, 91.5, 167.9
0.0, 0.068, 7.084, 0.29, 0.0, -5.349, -47.02, 0.026, 933.091, 2012-09-17 23:15:00, 2.548, 93.0, 113.9
0.0, 0.01, 6.919, 0.234, 0.0, -4.578, -41.78, 0.003, 933.101, 2012-09-17 23:30:00, 2.387, 93.0, 188.5
0.0, 0.034, 6.623, 0.32, 0.0, -4.177, -37.75, 0.011, 932.979, 2012-09-17 23:45:00, 2.387, 93.3, 192.7
0.0, 0.037, 6.412, 0.202, 0.0, -3.772, -34.82, 0.01, 932.992, 2012-09-18 00:00:00, 2.836, 94.3, 89.2
0.0, 0.116, 6.4, 0.378, 0.0, -3.12, -31.58, 0.08, 933.061, 2012-09-18 00:15:00, 2.585, 94.8, 184.9
0.0, 0.024, 6.223, 0.165, 0.0, -2.965, -28.54, 0.006, 933.068, 2012-09-18 00:30:00, 2.621, 94.9, 204.0
0.0, 0.031, 6.069, 0.156, 0.0, -2.865, -26.59, 0.015, 933.073, 2012-09-18 00:45:00, 2.71, 95.1, 156.4
0.0, 0.027, 5.928, 0.273, 0.0, -2.517, -25.32, 0.009, 933.215, 2012-09-18 01:00:00, 2.782, 95.7, 163.6
0.0, 0.094, 5.786, 0.278, 0.0, -2.295, -24.19, 0.035, 933.221, 2012-09-18 01:15:00, 2.8, 95.9, 273.1
0.0, 0.076, 5.691, 0.377, 0.0, -2.177, -22.8, 0.033, 933.208, 2012-09-18 01:30:00, 2.639, 96.0, 198.3
0.0, 0.048, 5.538, 0.175, 0.0, -2.012, -21.6, 0.016, 933.215, 2012-09-18 01:45:00, 2.603, 96.1, 220.3
0.0, 0.114, 5.408, 0.328, 0.0, -1.822, -20.52, 0.051, 933.186, 2012-09-18 02:00:00, 2.639, 96.2, 223.5
0.0, 0.0, 5.29, 0.415, 0.0, -1.689, -19.74, 0.0, 933.171, 2012-09-18 02:15:00, 2.711, 96.3, 225.4
0.0, 0.009, 5.128, 0.358, 0.0, -1.438, -18.81, 0.002, 933.315, 2012-09-18 02:30:00, 2.729, 96.5, 224.9
0.0, 0.0, 5.076, 0.46, 0.0, -1.388, -18.14, 0.0, 933.452, 2012-09-18 02:45:00, 2.944, 96.7, 224.8
0.0, 0.059, 4.863, 0.413, 0.0, -1.503, -17.72, 0.027, 933.455, 2012-09-18 03:00:00, 2.801, 96.9, 142.0
0.0, 0.0, 4.864, 0.453, 0.0, -1.291, -17.21, 0.0, 933.322, 2012-09-18 03:15:00, 2.962, 97.0, 98.3
0.0, 0.158, 4.886, 0.425, 0.0, -1.327, -17.17, 0.165, 933.565, 2012-09-18 03:30:00, 2.747, 97.1, 228.2
0.0, 0.113, 4.768, 0.401, 0.0, -1.341, -16.96, 0.212, 933.467, 2012-09-18 03:45:00, 2.478, 97.1, 196.5
0.0, 0.0, 4.563, 0.372, 0.0, -1.349, -16.33, 0.0, 933.335, 2012-09-18 04:00:00, 2.496, 97.1, 229.8
0.0, 0.0, 4.558, 0.212, 0.0, -1.119, -15.86, 0.0, 933.336, 2012-09-18 04:15:00, 2.621, 97.3, 229.8
0.0, 0.065, 4.473, 0.226, 0.0, -1.155, -15.51, 0.054, 933.205, 2012-09-18 04:30:00, 2.639, 97.4, 214.4
0.0, 0.043, 4.352, 0.224, 0.0, -1.001, -14.57, 0.012, 933.307, 2012-09-18 04:45:00, 2.406, 97.5, 234.7
0.0, 0.12, 4.335, 0.241, 0.0, -0.531, -12.71, 0.074, 933.327, 2012-09-18 05:00:00, 2.424, 97.5, 172.0
0.0, 0.098, 4.288, 0.189, 0.0, -0.732, -14.01, 0.046, 933.315, 2012-09-18 05:15:00, 2.316, 97.6, 182.8
0.0, 0.087, 4.131, 0.262, 0.0, -0.793, -13.89, 0.079, 933.216, 2012-09-18 05:30:00, 2.388, 97.6, 242.6
0.0, 0.008, 4.054, 0.333, 0.0, -0.269, -11.29, 0.003, 933.3, 2012-09-18 05:45:00, 1.993, 97.7, 244.0
0.0, 0.045, 4.035, 0.341, 0.0, 0.079, -10.0, 0.024, 933.301, 2012-09-18 06:00:00, 1.921, 97.8, 227.7
0.0, 0.133, 3.992, 0.388, 0.0, 0.219, -10.02, 0.129, 933.283, 2012-09-18 06:15:00, 1.885, 97.8, 228.5
0.0, 0.082, 3.854, 0.262, 0.0, -0.452, -13.01, 0.047, 933.55, 2012-09-18 06:30:00, 1.885, 97.9, 189.9
0.0, 0.032, 3.792, 0.377, 0.0, -0.517, -13.44, 0.019, 933.55, 2012-09-18 06:45:00, 2.155, 97.9, 255.2
0.0, 0.128, 3.721, 0.396, 0.0, -0.502, -13.13, 0.077, 933.686, 2012-09-18 07:00:00, 2.352, 97.9, 231.9
0.0, 0.166, 3.598, 0.365, 0.0, -0.592, -13.51, 0.115, 933.561, 2012-09-18 07:15:00, 2.406, 98.0, 184.1
0.0, 0.102, 3.585, 0.36, 0.0, -0.47, -12.73, 0.072, 933.686, 2012-09-18 07:30:00, 2.334, 98.0, 248.2
0.198, 0.076, 3.469, 0.306, 0.0, -0.441, -12.54, 0.054, 933.792, 2012-09-18 07:45:00, 2.46, 98.1, 171.8
4.184, 0.121, 3.383, 0.451, 0.0, -0.215, -12.46, 0.086, 933.911, 2012-09-18 08:00:00, 2.873, 98.0, 204.9
10.41, 0.046, 3.417, 0.326, 0.0, 0.011, -12.11, 0.022, 934.045, 2012-09-18 08:15:00, 3.484, 98.1, 198.0
16.79, 0.035, 3.493, 0.256, 0.0, 0.201, -12.03, 0.009, 934.179, 2012-09-18 08:30:00, 4.04, 98.2, 188.7
22.09, 0.074, 3.541, 0.166, 0.0, 0.413, -11.67, 0.051, 934.179, 2012-09-18 08:45:00, 4.417, 98.2, 185.3
32.57, 0.049, 3.784, 0.361, 0.0, 0.71, -10.97, 0.018, 934.279, 2012-09-18 09:00:00, 5.782, 98.2, 173.0
37.6, 0.072, 4.032, 0.281, 0.0, 0.883, -11.45, 0.047, 934.41, 2012-09-18 09:15:00, 6.339, 98.1, 195.0
40.04, 0.145, 4.271, 0.267, 0.0, 0.814, -11.31, 0.355, 934.443, 2012-09-18 09:30:00, 6.5, 98.0, 188.8
46.51, 0.196, 4.629, 0.456, 0.0, 0.563, -11.19, 0.256, 934.431, 2012-09-18 09:45:00, 7.236, 97.9, 152.1
49.45, 0.138, 5.085, 0.487, 0.0, 0.517, -11.07, 0.372, 934.558, 2012-09-18 10:00:00, 7.955, 97.5, 188.0
49.04, 0.139, 5.442, 0.486, 0.0, 0.509, -11.25, 0.4, 934.55, 2012-09-18 10:15:00, 8.26, 96.9, 182.4
52.64, 0.063, 6.0, 0.355, 0.0, 0.499, -11.24, 0.376, 934.537, 2012-09-18 10:30:00, 9.32, 94.4, 180.2
58.42, 0.113, 6.619, 0.373, 0.0, 0.628, -11.64, 0.341, 934.428, 2012-09-18 10:45:00, 10.66, 91.8, 177.2
69.16, 0.078, 7.248, 0.346, 0.0, 0.513, -12.26, 0.379, 934.449, 2012-09-18 11:00:00, 12.24, 90.4, 179.4
76.78, 0.123, 8.01, 0.279, 0.0, 0.545, -13.13, 0.486, 934.302, 2012-09-18 11:15:00, 13.7, 86.3, 186.5
88.8, 0.163, 8.89, 0.105, 0.0, 0.66, -13.9, 0.335, 934.307, 2012-09-18 11:30:00, 16.08, 82.8, 180.5
155.6, 0.161, 9.37, 0.24, 0.0, 0.208, -15.28, 0.399, 934.34, 2012-09-18 11:45:00, 17.11, 81.6, 188.0
212.8, 0.119, 10.31, 0.483, 0.0, -0.466, -17.01, 0.244, 934.185, 2012-09-18 12:00:00, 21.04, 79.46, 167.8
302.6, 0.151, 11.31, 0.37, 0.0, -1.262, -22.08, 0.351, 934.096, 2012-09-18 12:15:00, 25.02, 77.59, 120.4
152.5, 0.143, 11.88, 0.823, 0.0, 0.151, -44.34, 0.218, 933.956, 2012-09-18 12:30:00, 29.23, 76.23, 167.4
300.1, 0.244, 12.37, 0.897, 0.0, -0.502, -61.42, 0.246, 933.851, 2012-09-18 12:45:00, 30.67, 74.19, 127.8
203.0, 0.149, 13.14, 0.978, 0.0, -5.617, -68.89, 0.11, 933.842, 2012-09-18 13:00:00, 31.09, 72.57, 143.4
151.5, 0.036, 13.3, 0.906, 0.0, -4.681, -70.02, 0.023, 933.735, 2012-09-18 13:15:00, 31.9, 76.5, 184.6
281.8, 0.059, 14.2, 0.886, 0.0, -4.501, -69.5, 0.043, 933.713, 2012-09-18 13:30:00, 35.56, 71.26, 96.0
341.8, 0.283, 14.46, 1.342, 0.0, -9.02, -73.9, 0.422, 933.622, 2012-09-18 13:45:00, 37.69, 65.25, 200.1
194.2, 0.289, 17.05, 1.214, 0.0, -4.97, -75.04, 0.862, 933.471, 2012-09-18 14:00:00, 49.04, 52.74, 220.3
337.2, 0.284, 17.71, 0.127, 0.0, -6.943, -80.3, 0.898, 933.509, 2012-09-18 14:15:00, 52.05, 52.43, 227.3
551.8, 0.35, 18.18, -0.722, 0.0, -13.99, -87.3, 0.828, 933.525, 2012-09-18 14:30:00, 47.74, 51.76, 245.8
584.8, 0.244, 18.27, 0.196, 0.0, -19.75, -92.7, 1.105, 933.53, 2012-09-18 14:45:00, 43.91, 48.29, 236.8
576.2, 0.348, 18.04, -0.326, 0.0, -22.5, -95.4, 1.051, 933.412, 2012-09-18 15:00:00, 44.94, 47.81, 221.3
174.3, 0.226, 17.89, 0.806, 0.0, -21.39, -97.8, 0.844, 933.279, 2012-09-18 15:15:00, 42.5, 49.28, 242.3
99.5, 0.299, 18.07, 0.424, 0.0, -15.37, -92.9, 0.896, 933.236, 2012-09-18 15:30:00, 45.93, 49.52, 222.9
262.1, 0.422, 19.08, -0.132, 0.0, -15.45, -88.6, 1.1, 933.271, 2012-09-18 15:45:00, 43.96, 46.14, 242.8
551.7, 0.43, 19.84, 0.48, 0.0, -25.83, -93.7, 0.809, 933.264, 2012-09-18 16:00:00, 37.2, 41.12, 235.4
417.0, 0.447, 18.88, -0.098, 0.0, -36.12, -102.5, 0.706, 933.162, 2012-09-18 16:15:00, 22.78, 47.37, 215.5
228.1, 0.367, 18.61, 0.343, 0.0, -35.38, -102.0, 0.891, 933.022, 2012-09-18 16:30:00, 21.0, 47.59, 233.0
238.4, 0.254, 19.04, 0.191, 0.0, -32.71, -95.7, 0.852, 932.903, 2012-09-18 16:45:00, 18.64, 47.65, 230.0
407.4, 0.098, 18.09, 0.336, 0.0, -43.4, -100.9, 0.622, 932.775, 2012-09-18 17:00:00, 6.576, 51.27, 218.6
163.0, 0.169, 18.38, 0.442, 0.0, -42.43, -100.9, 0.9, 932.757, 2012-09-18 17:15:00, 5.77, 49.14, 234.2
68.37, 0.176, 17.9, 0.533, 0.0, -33.45, -91.7, 0.58, 932.741, 2012-09-18 17:30:00, 9.68, 50.92, 214.2
92.4, 0.212, 17.89, 0.506, 0.0, -30.47, -86.9, 0.804, 932.753, 2012-09-18 17:45:00, 8.69, 52.43, 215.0
64.77, 0.122, 17.15, 0.384, 0.0, -29.67, -84.2, 0.417, 932.762, 2012-09-18 18:00:00, 6.972, 54.53, 193.1
54.17, 0.122, 16.89, 0.245, 0.0, -27.32, -81.4, 0.243, 932.745, 2012-09-18 18:15:00, 6.202, 57.85, 199.1
81.5, 0.139, 16.45, 0.372, 0.0, -27.15, -80.6, 0.26, 932.72, 2012-09-18 18:30:00, 4.804, 58.53, 209.1
46.97, 0.236, 16.59, 0.598, 0.0, -25.73, -78.38, 0.43, 932.737, 2012-09-18 18:45:00, 4.966, 56.82, 215.4
37.63, 0.195, 15.9, 0.708, 0.0, -24.81, -77.05, 0.234, 932.745, 2012-09-18 19:00:00, 4.123, 61.14, 220.1
28.99, 0.133, 15.31, 0.842, 0.0, -23.67, -76.01, 0.085, 932.744, 2012-09-18 19:15:00, 3.173, 63.37, 209.8
21.46, 0.147, 14.76, 0.979, 0.0, -21.93, -74.73, 0.154, 932.604, 2012-09-18 19:30:00, 2.707, 66.96, 238.5
13.14, 0.122, 14.27, 0.78, 0.0, -20.96, -73.45, 0.161, 932.586, 2012-09-18 19:45:00, 2.062, 66.44, 243.4
6.025, 0.085, 13.29, 0.807, 0.0, -20.13, -71.74, 0.049, 932.869, 2012-09-18 20:00:00, 1.434, 72.38, 160.1
0.359, 0.074, 12.68, 0.718, 0.0, -18.02, -68.98, 0.033, 932.852, 2012-09-18 20:15:00, 1.076, 73.57, 223.2
0.0, 0.005, 12.07, 0.757, 0.0, -16.18, -66.21, 0.002, 933.108, 2012-09-18 20:30:00, 1.453, 75.96, 231.8
0.0, 0.06, 11.56, 0.73, 0.0, -14.57, -63.33, 0.032, 933.189, 2012-09-18 20:45:00, 1.345, 77.38, 231.4
0.0, 0.168, 11.26, 0.338, 0.0, -13.06, -61.74, 0.138, 933.343, 2012-09-18 21:00:00, 1.955, 79.27, 243.1
0.0, 0.181, 11.09, 0.525, 0.0, -11.19, -60.46, 0.333, 933.339, 2012-09-18 21:15:00, 2.242, 80.4, 249.7
0.0, 0.218, 10.9, 0.194, 0.0, -11.03, -59.99, 0.289, 933.438, 2012-09-18 21:30:00, 2.153, 81.2, 268.4
0.0, 0.115, 10.24, 0.348, 0.0, -11.38, -59.72, 0.105, 933.581, 2012-09-18 21:45:00, 1.704, 84.0, 97.5
0.0, 0.103, 9.96, 0.428, 0.0, -9.7, -57.87, 0.075, 933.589, 2012-09-18 22:00:00, 1.848, 84.6, 183.2
0.0, 0.168, 9.72, 0.419, 0.0, -8.85, -56.63, 0.124, 933.667, 2012-09-18 22:15:00, 2.314, 85.1, 253.4
0.0, 0.183, 9.7, 0.274, 0.0, -7.523, -55.02, 0.212, 933.815, 2012-09-18 22:30:00, 2.53, 85.7, 231.6
0.0, 0.22, 9.55, 0.162, 0.0, -6.674, -52.69, 0.274, 933.819, 2012-09-18 22:45:00, 2.422, 86.1, 205.7
0.0, 0.196, 9.47, 0.214, 0.0, -6.946, -51.86, 0.257, 934.062, 2012-09-18 23:00:00, 2.422, 85.7, 241.5
0.0, 0.22, 9.24, 0.17, 0.0, -7.165, -54.01, 0.196, 934.172, 2012-09-18 23:15:00, 2.225, 85.9, 232.7
0.0, 0.188, 8.93, -0.014, 0.0, -7.197, -54.48, 0.078, 934.309, 2012-09-18 23:30:00, 2.422, 87.1, 214.5
0.0, 0.052, 8.7, 0.283, 0.0, -6.986, -54.54, 0.043, 934.315, 2012-09-18 23:45:00, 2.422, 88.2, 190.6
0.0, 0.137, 8.53, 0.419, 0.0, -6.234, -53.26, 0.113, 934.383, 2012-09-19 00:00:00, 2.422, 89.2, 223.5
0.0, 0.13, 8.36, 0.596, 0.0, -5.865, -51.85, 0.103, 934.528, 2012-09-19 00:15:00, 2.422, 90.0, 246.4
0.0, 0.179, 8.36, 0.437, 0.0, -5.266, -51.4, 0.513, 934.673, 2012-09-19 00:30:00, 2.584, 90.1, 251.3
0.0, 0.232, 8.18, 0.628, 0.0, -5.854, -51.25, 0.299, 934.814, 2012-09-19 00:45:00, 2.458, 89.7, 267.1
0.0, 0.213, 8.19, 0.492, 0.0, -5.195, -51.01, 0.541, 935.032, 2012-09-19 01:00:00, 2.764, 89.9, 265.4
0.0, 0.204, 7.999, 0.232, 0.0, -5.797, -51.16, 0.182, 935.147, 2012-09-19 01:15:00, 2.477, 90.6, 296.3
0.0, 0.22, 7.87, 0.527, 0.0, -5.783, -49.09, 0.237, 935.29, 2012-09-19 01:30:00, 2.046, 91.7, 269.3
0.0, 0.137, 7.763, 0.386, 0.0, -5.711, -48.02, 0.522, 935.39, 2012-09-19 01:45:00, 2.566, 90.1, 260.7
0.0, 0.12, 7.68, 0.5, 0.0, -5.324, -47.22, 0.353, 935.392, 2012-09-19 02:00:00, 2.728, 90.2, 266.3
0.0, 0.186, 7.635, 0.498, 0.0, -5.138, -47.14, 0.464, 935.503, 2012-09-19 02:15:00, 2.907, 89.4, 259.7
0.0, 0.186, 7.505, 0.347, 0.0, -4.858, -46.81, 0.37, 935.64, 2012-09-19 02:30:00, 2.531, 90.3, 271.2
0.0, 0.223, 7.35, 0.63, 0.0, -5.005, -49.02, 0.413, 935.777, 2012-09-19 02:45:00, 2.459, 90.0, 252.6
0.0, 0.312, 7.207, 0.474, 0.0, -5.436, -52.18, 0.389, 935.775, 2012-09-19 03:00:00, 2.567, 90.3, 276.4
0.0, 0.254, 7.125, 0.294, 0.0, -5.296, -53.7, 0.325, 935.783, 2012-09-19 03:15:00, 2.531, 90.4, 243.4
0.0, 0.152, 6.947, 0.536, 0.0, -5.335, -54.49, 0.42, 935.772, 2012-09-19 03:30:00, 2.692, 90.9, 247.6
0.0, 0.201, 6.734, 0.337, 0.0, -5.64, -55.09, 0.29, 935.763, 2012-09-19 03:45:00, 2.638, 91.3, 284.6
0.0, 0.163, 6.425, 0.278, 0.0, -5.648, -52.96, 0.219, 936.0, 2012-09-19 04:00:00, 2.208, 92.4, 271.1
0.0, 0.233, 6.258, 0.465, 0.0, -5.081, -49.97, 0.304, 936.003, 2012-09-19 04:15:00, 2.19, 92.6, 264.3
0.0, 0.076, 5.89, 0.288, 0.0, -5.121, -46.7, 0.05, 936.143, 2012-09-19 04:30:00, 1.974, 93.2, 271.8
0.0, 0.074, 5.69, 0.498, 0.0, -4.371, -43.1, 0.035, 936.155, 2012-09-19 04:45:00, 2.405, 94.4, 273.2
0.0, 0.044, 5.572, 0.343, 0.0, -3.382, -38.46, 0.015, 936.262, 2012-09-19 05:00:00, 2.423, 95.0, 272.0
0.0, 0.115, 5.465, 0.426, 0.0, -3.045, -34.91, 0.089, 936.247, 2012-09-19 05:15:00, 2.388, 95.5, 266.1
0.0, 0.195, 5.407, 0.409, 0.0, -2.639, -32.12, 0.371, 936.237, 2012-09-19 05:30:00, 2.423, 95.4, 258.8
0.0, 0.294, 5.355, 0.49, 0.0, -2.625, -30.23, 0.358, 936.246, 2012-09-19 05:45:00, 2.334, 95.7, 271.8
0.0, 0.191, 5.285, 0.427, 0.0, -2.446, -28.25, 0.409, 936.514, 2012-09-19 06:00:00, 2.082, 95.7, 256.1
0.0, 0.179, 5.305, 0.409, 0.0, -2.31, -26.62, 0.341, 936.617, 2012-09-19 06:15:00, 2.28, 95.6, 245.5
0.0, 0.169, 5.205, 0.459, 0.0, -2.568, -25.56, 0.251, 936.622, 2012-09-19 06:30:00, 2.28, 95.5, 270.1
0.0, 0.135, 5.081, 0.347, 0.0, -2.396, -25.19, 0.17, 936.723, 2012-09-19 06:45:00, 2.208, 95.5, 278.5
0.0, 0.202, 4.868, 0.523, 0.0, -2.353, -24.56, 0.262, 936.742, 2012-09-19 07:00:00, 1.957, 95.5, 256.3
0.0, 0.202, 4.822, 0.631, 0.0, -2.338, -23.89, 0.232, 936.859, 2012-09-19 07:15:00, 2.208, 95.7, 267.5
0.0, 0.137, 4.709, 0.223, 0.0, -2.288, -23.26, 0.228, 936.863, 2012-09-19 07:30:00, 2.352, 95.4, 252.7
0.018, 0.045, 4.372, 0.609, 0.0, -2.238, -22.55, 0.021, 937.005, 2012-09-19 07:45:00, 2.388, 95.7, 276.6
2.962, 0.1, 4.315, 0.652, 0.0, -1.804, -22.16, 0.086, 937.209, 2012-09-19 08:00:00, 2.855, 96.3, 268.5
8.24, 0.157, 4.27, 0.589, 0.0, -1.345, -21.76, 0.139, 937.349, 2012-09-19 08:15:00, 3.106, 96.4, 259.1
15.21, 0.138, 4.277, 0.597, 0.0, -1.058, -21.38, 0.15, 937.621, 2012-09-19 08:30:00, 3.896, 96.5, 261.3
22.16, 0.175, 4.354, 0.475, 0.0, -0.405, -20.67, 0.157, 937.688, 2012-09-19 08:45:00, 4.543, 96.6, 255.7
28.48, 0.162, 4.693, 0.37, 0.0, 0.011, -20.24, 0.383, 937.722, 2012-09-19 09:00:00, 5.261, 96.4, 214.1
33.16, 0.106, 4.907, 0.315, 0.0, 0.075, -19.93, 0.269, 937.822, 2012-09-19 09:15:00, 5.907, 95.5, 200.7
36.74, 0.18, 5.222, 0.291, 0.0, 0.187, -20.06, 0.504, 937.822, 2012-09-19 09:30:00, 6.338, 94.6, 201.6
41.6, 0.155, 5.513, 0.256, 0.0, -0.097, -20.49, 0.683, 937.749, 2012-09-19 09:45:00, 6.715, 93.4, 209.0
40.95, 0.116, 6.084, 0.261, 0.0, -0.233, -20.89, 0.633, 937.877, 2012-09-19 10:00:00, 7.236, 92.3, 209.2
42.07, 0.071, 6.487, 0.162, 0.0, -0.24, -21.28, 0.617, 937.982, 2012-09-19 10:15:00, 7.738, 90.7, 186.4
45.48, 0.088, 7.0, 0.384, 0.0, -0.251, -22.1, 0.608, 937.862, 2012-09-19 10:30:00, 9.1, 88.3, 195.9
47.09, 0.087, 7.497, 0.238, 0.0, -0.197, -23.97, 0.574, 937.843, 2012-09-19 10:45:00, 11.13, 86.2, 187.4
50.25, 0.084, 7.985, 0.096, 0.0, -0.394, -26.73, 0.508, 937.836, 2012-09-19 11:00:00, 12.85, 85.4, 183.4
52.04, 0.082, 8.61, 0.193, 0.0, -0.47, -32.17, 0.501, 937.758, 2012-09-19 11:15:00, 15.29, 83.1, 185.3
58.03, 0.119, 9.35, 0.554, 0.0, -0.014, -48.7, 0.391, 937.748, 2012-09-19 11:30:00, 18.09, 79.97, 186.3
116.7, 0.083, 10.11, 0.694, 0.0, -1.9, -59.68, 0.36, 937.6, 2012-09-19 11:45:00, 20.18, 76.94, 145.9
181.8, 0.172, 11.25, 0.402, 0.0, -5.418, -64.97, 0.294, 937.516, 2012-09-19 12:00:00, 24.0, 74.77, 133.7
379.2, 0.14, 11.68, 0.451, 0.0, -12.1, -72.77, 0.256, 937.497, 2012-09-19 12:15:00, 23.53, 76.53, 138.1
90.9, 0.129, 11.93, 0.842, 0.0, -13.71, -78.94, 0.62, 937.4, 2012-09-19 12:30:00, 26.18, 75.88, 191.3
219.7, 0.176, 12.37, 0.96, 0.0, -10.93, -74.37, 0.475, 937.299, 2012-09-19 12:45:00, 29.12, 69.93, 193.6
114.1, 0.146, 13.28, 0.955, 0.0, -13.25, -78.08, 0.144, 937.141, 2012-09-19 13:00:00, 31.09, 69.58, 190.7
118.2, 0.222, 13.8, 1.073, 0.0, -10.86, -77.26, 0.24, 936.92, 2012-09-19 13:15:00, 34.84, 66.35, 179.3
316.5, 0.045, 14.62, 0.953, 0.0, -11.11, -77.8, 0.035, 936.767, 2012-09-19 13:30:00, 38.84, 61.96, 139.5
371.9, 0.229, 15.36, 0.882, 0.0, -16.34, -87.1, 0.215, 936.688, 2012-09-19 13:45:00, 41.58, 66.86, 109.6
104.3, 0.2, 15.72, 0.531, 0.0, -8.92, -87.7, 0.094, 936.531, 2012-09-19 14:00:00, 53.79, 60.01, 134.4
359.5, 0.196, 16.26, 0.446, 0.0, -6.191, -85.5, 0.168, 936.31, 2012-09-19 14:15:00, 58.14, 63.39, 149.2
570.7, 0.124, 16.82, -0.109, 0.0, -14.95, -90.2, 0.081, 936.212, 2012-09-19 14:30:00, 52.63, 58.71, 204.2
624.5, 0.183, 17.37, -0.195, 0.0, -22.43, -95.1, 0.279, 936.091, 2012-09-19 14:45:00, 48.46, 50.42, 195.8
573.3, 0.232, 17.92, 0.143, 0.0, -28.21, -99.5, 0.6, 935.963, 2012-09-19 15:00:00, 43.02, 46.7, 197.9
187.4, 0.22, 18.24, -0.012, 0.0, -24.56, -100.4, 0.444, 935.813, 2012-09-19 15:15:00, 44.74, 47.68, 211.9
67.71, 0.184, 18.19, 0.606, 0.0, -19.33, -95.8, 0.498, 935.805, 2012-09-19 15:30:00, 43.89, 45.51, 188.6
211.9, 0.17, 17.91, 0.59, 0.0, -19.27, -90.1, 0.521, 935.677, 2012-09-19 15:45:00, 39.75, 44.71, 205.6
544.5, 0.221, 19.36, -0.427, 0.0, -33.1, -96.9, 0.662, 935.673, 2012-09-19 16:00:00, 29.68, 41.28, 220.6
523.2, 0.14, 18.53, 0.352, 0.0, -44.67, -106.6, 0.598, 935.589, 2012-09-19 16:15:00, 20.88, 40.69, 190.5
255.6, 0.251, 18.47, 0.687, 0.0, -45.77, -106.3, 0.656, 935.573, 2012-09-19 16:30:00, 16.45, 39.61, 223.8
232.7, 0.247, 19.16, 0.497, 0.0, -40.08, -96.0, 0.613, 935.574, 2012-09-19 16:45:00, 16.16, 44.89, 224.0
