station_observations
Rain_Tot, AirTC, time, RH, WS_Avg, DBTCDT
0.0, -0.294, 2012-05-04 15:00:00, 106.1, 1.392, 1.5
0.0, -0.3, 2012-05-04 16:00:00, 106.1, 1.409, 1.507
0.0, -0.293, 2012-05-04 16:59:59, 106.1, 0.966, 1.475
0.0, -0.315, 2012-05-04 18:00:00, 106.1, 1.137, 1.478
0.0, -0.303, 2012-05-04 19:00:00, 106.1, 1.017, 1.466
0.0, -0.293, 2012-05-04 19:59:59, 106.1, 1.061, 1.45
0.0, -0.301, 2012-05-04 21:00:00, 106.1, 1.02, 1.442
0.0, -0.288, 2012-05-04 22:00:00, 106.1, 1.676, 1.445
0.0, -0.296, 2012-05-04 22:59:59, 106.1, 1.387, 2.42
0.0, -0.296, 2012-05-05 00:00:00, 106.1, 0.686, 2.42
0.0, -0.291, 2012-05-05 01:00:00, 106.1, 0.877, 1.425
0.0, -0.295, 2012-05-05 01:59:59, 106.1, 2.796, 2.42
0.0, -0.299, 2012-05-05 03:00:00, 106.1, 3.624, 2.42
0.0, -0.296, 2012-05-05 04:00:00, 106.0, 2.717, 1.476
0.0, -0.293, 2012-05-05 04:59:59, 106.0, 2.478, 1.466
0.0, -0.289, 2012-05-05 06:00:00, 106.0, 2.105, 1.484
0.0, -0.287, 2012-05-05 07:00:00, 105.9, 3.079, 1.477
0.0, -0.288, 2012-05-05 07:59:59, 106.0, 2.575, 1.471
0.0, -0.279, 2012-05-05 09:00:00, 106.0, 1.929, 1.459
0.0, -0.274, 2012-05-05 10:00:00, 106.0, 1.687, 1.486
0.0, -0.28, 2012-05-05 10:59:59, 106.0, 1.912, 1.481
0.0, -0.284, 2012-05-05 12:00:00, 106.0, 1.955, 1.459
0.0, -0.289, 2012-05-05 13:00:00, 106.0, 2.328, 1.511
0.0, -0.291, 2012-05-05 13:59:59, 106.0, 2.587, 1.488
0.0, -0.293, 2012-05-05 15:00:00, 106.0, 2.437, 1.496
0.0, -0.295, 2012-05-05 16:00:00, 106.0, 2.594, 1.486
0.0, -0.296, 2012-05-05 16:59:59, 106.0, 2.48, 1.489
0.0, -0.31, 2012-05-05 18:00:00, 106.0, 2.121, 1.489
0.0, -0.301, 2012-05-05 19:00:00, 106.0, 1.725, 1.483
0.0, -0.302, 2012-05-05 19:59:59, 105.9, 1.434, 1.485
0.0, -0.293, 2012-05-05 21:00:00, 105.9, 1.333, 1.474
0.0, -0.289, 2012-05-05 22:00:00, 105.9, 1.217, 1.465
0.0, -0.28, 2012-05-05 22:59:59, 105.8, 1.285, 1.47
0.0, -0.279, 2012-05-06 00:00:00, 105.8, 1.09, 1.47
0.0, -0.279, 2012-05-06 01:00:00, 105.8, 1.064, 1.47
0.0, -0.279, 2012-05-06 01:59:59, 105.8, 1.052, 1.468
0.0, -0.281, 2012-05-06 03:00:00, 105.7, 1.126, 1.464
0.0, -0.272, 2012-05-06 04:00:00, 105.7, 1.213, 1.464
0.0, -0.286, 2012-05-06 04:59:59, 105.5, 1.333, 1.466
0.0, -0.289, 2012-05-06 06:00:00, 105.3, 0.813, 1.477
0.0, -0.282, 2012-05-06 07:00:00, 105.4, 0.989, 1.474
0.0, -0.281, 2012-05-06 07:59:59, 105.5, 1.582, 1.478
0.0, -0.286, 2012-05-06 09:00:00, 105.6, 1.287, 1.483
0.0, -0.29, 2012-05-06 10:00:00, 105.8, 1.301, 1.497
0.0, -0.293, 2012-05-06 10:59:59, 105.8, 1.437, 1.51
0.0, -0.3, 2012-05-06 12:00:00, 105.8, 1.686, 1.506
0.0, -0.302, 2012-05-06 13:00:00, 105.9, 1.552, 1.493
0.0, -0.307, 2012-05-06 13:59:59, 105.9, 2.093, 1.487
0.0, -0.313, 2012-05-06 15:00:00, 105.9, 1.606, 1.492
0.0, -0.319, 2012-05-06 16:00:00, 106.0, 1.466, 1.497
0.0, -0.321, 2012-05-06 16:59:59, 106.0, 1.403, 1.499
0.0, -0.319, 2012-05-06 18:00:00, 106.0, 1.017, 1.495
0.0, -0.316, 2012-05-06 19:00:00, 106.0, 1.087, 1.486
0.0, -0.31, 2012-05-06 19:59:59, 106.0, 1.507, 1.483
0.0, -0.307, 2012-05-06 21:00:00, 106.0, 1.638, 1.478
0.0, -0.301, 2012-05-06 22:00:00, 106.0, 1.364, 1.488
0.0, -0.293, 2012-05-06 22:59:59, 106.0, 1.317, 1.485
0.0, -0.303, 2012-05-07 00:00:00, 106.0, 1.467, 1.488
0.0, -0.3, 2012-05-07 01:00:00, 106.0, 1.503, 1.487
0.0, -0.289, 2012-05-07 01:59:59, 106.0, 1.488, 1.486
0.0, -0.297, 2012-05-07 03:00:00, 106.0, 1.25, 1.487
0.0, -0.299, 2012-05-07 04:00:00, 106.0, 1.328, 1.484
0.0, -0.298, 2012-05-07 04:59:59, 106.0, 1.366, 1.485
0.0, -0.287, 2012-05-07 06:00:00, 106.0, 1.232, 1.484
0.0, -0.291, 2012-05-07 07:00:00, 106.0, 1.386, 1.487
0.0, -0.291, 2012-05-07 07:59:59, 106.0, 2.281, 1.497
0.0, -0.299, 2012-05-07 09:00:00, 106.0, 2.176, 1.481
0.0, -0.296, 2012-05-07 10:00:00, 106.1, 2.091, 1.485
0.0, -0.3, 2012-05-07 10:59:59, 106.1, 1.595, 1.475
0.0, -0.307, 2012-05-07 12:00:00, 106.2, 1.796, 1.473
0.0, -0.308, 2012-05-07 13:00:00, 106.2, 1.854, 1.471
0.0, -0.313, 2012-05-07 13:59:59, 106.3, 2.055, 1.457
0.0, -0.319, 2012-05-07 15:00:00, 106.4, 1.443, 1.46
0.0, -0.328, 2012-05-07 16:00:00, 106.5, 1.464, 1.444
0.0, -0.334, 2012-05-07 16:59:59, 106.6, 1.235, 1.453
0.0, -0.331, 2012-05-07 18:00:00, 106.7, 1.134, 1.446
0.0, -0.325, 2012-05-07 19:00:00, 106.7, 1.229, 1.44
0.0, -0.314, 2012-05-07 19:59:59, 106.7, 1.682, 1.438
0.0, -0.308, 2012-05-07 21:00:00, 106.7, 1.665, 1.437
0.0, -0.299, 2012-05-07 22:00:00, 106.7, 1.519, 1.436
0.0, -0.298, 2012-05-07 22:59:59, 106.8, 1.794, 1.44
0.0, -0.302, 2012-05-08 00:00:00, 106.8, 2.108, 1.44
0.0, -0.299, 2012-05-08 01:00:00, 106.8, 2.154, 1.442
0.0, -0.29, 2012-05-08 01:59:59, 106.8, 2.616, 1.444
0.0, -0.293, 2012-05-08 03:00:00, 106.9, 2.024, 1.441
0.0, -0.308, 2012-05-08 04:00:00, 107.0, 1.752, 1.437
0.0, -0.293, 2012-05-08 04:59:59, 107.0, 1.289, 1.437
0.0, -0.302, 2012-05-08 06:00:00, 107.0, 1.506, 1.44
0.0, -0.298, 2012-05-08 07:00:00, 107.0, 1.142, 1.438
0.0, -0.302, 2012-05-08 07:59:59, 107.0, 0.967, 1.443
0.0, -0.31, 2012-05-08 09:00:00, 107.0, 0.983, 1.443
0.0, -0.316, 2012-05-08 10:00:00, 107.0, 1.388, 1.441
0.0, -0.319, 2012-05-08 10:59:59, 107.0, 1.915, 1.436
0.0, -0.322, 2012-05-08 12:00:00, 107.1, 1.526, 1.433
0.0, -0.336, 2012-05-08 13:00:00, 107.3, 1.713, 1.424
0.0, -0.353, 2012-05-08 13:59:59, 107.7, 2.868, 1.386
0.0, -0.352, 2012-05-08 15:00:00, 108.0, 2.829, 1.397
0.0, -0.338, 2012-05-08 16:00:00, 108.3, 2.626, 1.392
0.0, -0.325, 2012-05-08 16:59:59, 108.4, 2.83, 1.346
0.0, -0.315, 2012-05-08 18:00:00, 108.4, 2.369, 2.42
0.0, -0.307, 2012-05-08 19:00:00, 108.4, 2.515, 2.42
0.0, -0.299, 2012-05-08 19:59:59, 108.3, 2.942, 2.42
0.0, -0.298, 2012-05-08 21:00:00, 107.9, 2.765, 2.42
0.0, -0.291, 2012-05-08 22:00:00, 107.8, 1.487, 2.42
0.0, -0.291, 2012-05-08 22:59:59, 107.9, 0.536, 2.42
0.0, -0.287, 2012-05-09 00:00:00, 107.9, 0.634, 2.42
0.0, -0.292, 2012-05-09 01:00:00, 107.8, 2.487, 2.42
0.0, -0.296, 2012-05-09 01:59:59, 107.7, 3.178, 2.42
0.0, -0.282, 2012-05-09 03:00:00, 107.7, 3.634, 2.42
0.0, -0.288, 2012-05-09 04:00:00, 107.7, 2.991, 2.42
0.0, -0.279, 2012-05-09 04:59:59, 107.7, 2.754, 2.42
0.0, -0.294, 2012-05-09 06:00:00, 107.7, 2.618, 2.42
0.0, -0.288, 2012-05-09 07:00:00, 107.7, 2.23, 1.427
0.0, -0.294, 2012-05-09 07:59:59, 107.6, 2.492, 1.459
0.0, -0.289, 2012-05-09 09:00:00, 107.7, 1.621, 1.445
0.0, -0.285, 2012-05-09 10:00:00, 107.8, 1.766, 1.454
0.0, -0.29, 2012-05-09 10:59:59, 107.7, 1.846, 1.449
0.0, -0.292, 2012-05-09 12:00:00, 107.7, 2.27, 1.387
0.0, -0.291, 2012-05-09 13:00:00, 107.6, 2.646, 1.374
0.0, -0.296, 2012-05-09 13:59:59, 107.5, 3.427, 1.408
0.0, -0.292, 2012-05-09 15:00:00, 107.4, 3.512, 1.425
0.0, -0.283, 2012-05-09 16:00:00, 107.3, 3.035, 1.431
0.0, -0.294, 2012-05-09 16:59:59, 107.2, 2.673, 1.415
0.0, -0.302, 2012-05-09 18:00:00, 107.2, 2.615, 1.416
0.0, -0.294, 2012-05-09 19:00:00, 107.2, 1.766, 1.414
0.0, -0.3, 2012-05-09 19:59:59, 107.1, 1.565, 1.411
0.0, -0.284, 2012-05-09 21:00:00, 104.8, 1.332, 1.418
0.0, -0.286, 2012-05-09 22:00:00, 104.9, 1.304, 1.412
0.0, -0.279, 2012-05-09 22:59:59, 104.9, 1.633, 1.415
0.0, -0.288, 2012-05-10 00:00:00, 104.9, 2.803, 1.415
0.0, -0.279, 2012-05-10 01:00:00, 104.9, 2.687, 1.411
0.0, -0.274, 2012-05-10 01:59:59, 105.0, 2.798, 1.383
0.0, -0.273, 2012-05-10 03:00:00, 105.0, 2.679, 1.388
0.0, -0.27, 2012-05-10 04:00:00, 105.0, 2.703, 1.391
0.0, -0.267, 2012-05-10 04:59:59, 105.0, 2.908, 1.407
0.0, -0.268, 2012-05-10 06:00:00, 105.0, 2.691, 1.373
0.0, -0.29, 2012-05-10 07:00:00, 105.0, 2.835, 1.362
0.0, -0.292, 2012-05-10 07:59:59, 105.1, 3.515, 1.369
0.0, -0.291, 2012-05-10 09:00:00, 105.1, 3.128, 1.398
0.0, -0.284, 2012-05-10 10:00:00, 105.2, 3.441, 1.431
0.0, -0.275, 2012-05-10 10:59:59, 105.2, 3.436, 1.437
0.0, -0.294, 2012-05-10 12:00:00, 105.3, 3.83, 1.398
0.0, -0.275, 2012-05-10 13:00:00, 105.4, 3.897, 1.362
0.0, -0.292, 2012-05-10 13:59:59, 105.5, 3.553, 1.401
0.0, -0.283, 2012-05-10 15:00:00, 105.6, 2.794, 1.389
0.0, -0.282, 2012-05-10 16:00:00, 105.6, 3.078, 1.388
0.0, -0.297, 2012-05-10 16:59:59, 105.6, 2.883, 1.431
0.0, -0.29, 2012-05-10 18:00:00, 105.7, 2.599, 1.39
0.0, -0.287, 2012-05-10 19:00:00, 105.7, 2.389, 1.391
0.0, -0.29, 2012-05-10 19:59:59, 105.7, 2.457, 1.394
0.0, -0.291, 2012-05-10 21:00:00, 105.7, 1.533, 1.386
0.0, -0.292, 2012-05-10 22:00:00, 105.6, 1.137, 1.391
0.0, -0.286, 2012-05-10 22:59:59, 105.5, 1.334, 1.393
0.0, -0.284, 2012-05-11 00:00:00, 105.4, 1.696, 1.39
0.0, -0.286, 2012-05-11 01:00:00, 105.4, 1.727, 1.385
0.0, -0.281, 2012-05-11 01:59:59, 105.4, 1.803, 1.38
0.0, -0.274, 2012-05-11 03:00:00, 105.4, 2.261, 1.376
0.0, -0.29, 2012-05-11 04:00:00, 105.4, 2.678, 1.371
0.0, -0.279, 2012-05-11 04:59:59, 105.3, 2.448, 1.37
0.0, -0.267, 2012-05-11 06:00:00, 105.3, 2.086, 1.376
0.0, -0.291, 2012-05-11 07:00:00, 105.3, 1.522, 1.377
0.0, -0.284, 2012-05-11 07:59:59, 105.3, 1.013, 1.383
0.0, -0.272, 2012-05-11 09:00:00, 105.4, 1.571, 1.383
0.0, -0.284, 2012-05-11 10:00:00, 105.4, 1.676, 1.388
0.0, -0.285, 2012-05-11 10:59:59, 105.5, 1.734, 1.377
0.0, -0.283, 2012-05-11 12:00:00, 105.6, 1.861, 1.402
0.0, -0.287, 2012-05-11 13:00:00, 105.6, 1.959, 1.394
0.0, -0.285, 2012-05-11 13:59:59, 105.7, 1.392, 1.406
0.0, -0.289, 2012-05-11 15:00:00, 105.8, 1.961, 1.393
0.0, -0.277, 2012-05-11 16:00:00, 105.8, 1.812, 1.418
0.0, -0.279, 2012-05-11 16:59:59, 105.8, 1.618, 1.398
0.0, -0.295, 2012-05-11 18:00:00, 105.9, 1.73, 1.397
0.0, -0.299, 2012-05-11 19:00:00, 105.9, 1.402, 1.392
0.0, -0.297, 2012-05-11 19:59:59, 105.8, 1.272, 1.387
0.0, -0.298, 2012-05-11 21:00:00, 105.7, 1.459, 1.389
0.0, -0.292, 2012-05-11 22:00:00, 105.6, 1.545, 1.387
0.0, -0.287, 2012-05-11 22:59:59, 105.5, 1.569, 1.39
0.0, -0.276, 2012-05-12 00:00:00, 105.2, 1.696, 1.39
0.0, -0.292, 2012-05-12 01:00:00, 105.0, 1.599, 1.389
0.0, -0.288, 2012-05-12 01:59:59, 104.8, 1.911, 1.39
0.0, -0.284, 2012-05-12 03:00:00, 104.7, 1.851, 1.388
0.0, -0.283, 2012-05-12 04:00:00, 104.7, 1.67, 1.393
0.0, -0.285, 2012-05-12 04:59:59, 104.9, 1.656, 1.404
0.0, -0.283, 2012-05-12 06:00:00, 105.0, 1.331, 1.397
0.0, -0.29, 2012-05-12 07:00:00, 105.3, 2.012, 1.401
0.0, -0.283, 2012-05-12 07:59:59, 105.6, 2.501, 1.398
0.0, -0.28, 2012-05-12 09:00:00, 105.8, 2.313, 1.389
0.0, -0.288, 2012-05-12 10:00:00, 105.9, 2.418, 1.413
0.0, -0.281, 2012-05-12 10:59:59, 106.5, 2.544, 1.416
0.0, -0.287, 2012-05-12 12:00:00, 107.6, 1.847, 1.413
0.0, -0.291, 2012-05-12 13:00:00, 108.1, 1.147, 1.392
0.0, -0.292, 2012-05-12 13:59:59, 108.2, 1.799, 1.384
0.0, -0.299, 2012-05-12 15:00:00, 108.3, 1.831, 1.394
0.0, -0.309, 2012-05-12 16:00:00, 108.3, 1.445, 1.377
0.0, -0.32, 2012-05-12 16:59:59, 108.4, 1.163, 1.37
0.0, -0.319, 2012-05-12 18:00:00, 108.4, 1.183, 1.37
0.0, -0.319, 2012-05-12 19:00:00, 108.4, 0.986, 1.37
0.0, -0.314, 2012-05-12 19:59:59, 108.1, 1.733, 1.368
0.0, -0.304, 2012-05-12 21:00:00, 107.6, 1.917, 1.36
0.0, -0.301, 2012-05-12 22:00:00, 106.9, 1.884, 1.36
0.0, -0.295, 2012-05-12 22:59:59, 106.4, 1.86, 1.36
0.0, -0.286, 2012-05-13 00:00:00, 106.2, 1.771, 1.364
0.0, -0.282, 2012-05-13 01:00:00, 106.1, 1.843, 1.367
0.0, -0.279, 2012-05-13 01:59:59, 105.6, 1.88, 1.364
0.0, -0.286, 2012-05-13 03:00:00, 105.7, 1.868, 1.363
0.0, -0.283, 2012-05-13 04:00:00, 105.8, 1.872, 1.368
0.0, -0.285, 2012-05-13 04:59:59, 105.9, 1.457, 1.377
0.0, -0.279, 2012-05-13 06:00:00, 106.1, 0.735, 1.376
0.0, -0.285, 2012-05-13 07:00:00, 105.1, 1.392, 1.374
0.0, -0.293, 2012-05-13 07:59:59, 103.9, 1.538, 1.374
0.0, -0.312, 2012-05-13 09:00:00, 104.3, 0.733, 1.369
0.0, -0.326, 2012-05-13 10:00:00, 104.2, 0.785, 1.355
0.0, -0.344, 2012-05-13 10:59:59, 100.5, 1.42, 1.357
0.0, -0.365, 2012-05-13 12:00:00, 92.3, 1.704, 1.35
0.0, -0.386, 2012-05-13 13:00:00, 79.4, 1.934, 1.344
0.0, -0.419, 2012-05-13 13:59:59, 73.0, 1.58, 1.324
0.0, -0.457, 2012-05-13 15:00:00, 71.3, 1.789, 1.324
0.0, -0.479, 2012-05-13 16:00:00, 73.4, 1.656, 1.311
0.0, -0.491, 2012-05-13 16:59:59, 73.5, 2.309, 1.319
0.0, -0.47, 2012-05-13 18:00:00, 76.1, 1.972, 1.3
0.0, -0.445, 2012-05-13 19:00:00, 82.3, 0.929, 1.284
0.0, -0.42, 2012-05-13 19:59:59, 87.7, 1.659, 1.278
0.0, -0.395, 2012-05-13 21:00:00, 89.3, 1.822, 1.275
0.0, -0.375, 2012-05-13 22:00:00, 85.3, 1.928, 1.284
0.0, -0.365, 2012-05-13 22:59:59, 81.4, 2.069, 1.292
0.0, -0.358, 2012-05-14 00:00:00, 83.5, 1.83, 1.295
0.0, -0.355, 2012-05-14 01:00:00, 83.6, 1.711, 1.289
0.0, -0.352, 2012-05-14 01:59:59, 85.1, 1.158, 1.284
0.0, -0.357, 2012-05-14 03:00:00, 88.7, 1.252, 1.284
0.0, -0.359, 2012-05-14 04:00:00, 91.8, 1.56, 1.282
0.0, -0.353, 2012-05-14 04:59:59, 93.6, 1.17, 1.287
0.0, -0.341, 2012-05-14 06:00:00, 94.5, 0.24, 1.294
0.0, -0.337, 2012-05-14 07:00:00, 90.5, 0.758, 1.291
0.0, -0.359, 2012-05-14 07:59:59, 86.1, 0.957, 1.298
0.0, -0.394, 2012-05-14 09:00:00, 79.5, 1.343, 1.292
0.0, -0.434, 2012-05-14 10:00:00, 75.8, 1.685, 1.279
0.0, -0.484, 2012-05-14 10:59:59, 75.5, 1.658, 1.276
0.0, -0.534, 2012-05-14 12:00:00, 69.74, 2.087, 1.278
0.0, -0.598, 2012-05-14 13:00:00, 61.82, 2.066, 1.26
0.0, -0.678, 2012-05-14 13:59:59, 62.24, 1.129, 1.265
0.0, -0.724, 2012-05-14 15:00:00, 58.58, 1.396, 1.258
0.0, -0.761, 2012-05-14 16:00:00, 56.07, 0.955, 1.252
0.0, -0.766, 2012-05-14 16:59:59, 57.48, 1.05, 1.256
0.0, -0.737, 2012-05-14 18:00:00, 68.68, 0.449, 1.235
0.0, -0.663, 2012-05-14 19:00:00, 78.7, 1.188, 1.232
0.0, -0.571, 2012-05-14 19:59:59, 79.8, 1.456, 1.232
0.0, -0.513, 2012-05-14 21:00:00, 79.6, 1.3, 1.227
0.0, -0.475, 2012-05-14 22:00:00, 82.7, 1.659, 1.222
0.0, -0.454, 2012-05-14 22:59:59, 83.3, 1.578, 1.218
0.0, -0.437, 2012-05-15 00:00:00, 81.7, 1.639, 1.221
0.0, -0.42, 2012-05-15 01:00:00, 81.0, 1.647, 1.22
0.0, -0.412, 2012-05-15 01:59:59, 78.1, 1.411, 1.23
0.0, -0.416, 2012-05-15 03:00:00, 73.2, 1.376, 1.229
0.0, -0.421, 2012-05-15 04:00:00, 72.7, 1.153, 1.21
0.0, -0.433, 2012-05-15 04:59:59, 77.7, 0.93, 1.211
0.0, -0.444, 2012-05-15 06:00:00, 81.8, 1.342, 1.21
0.0, -0.453, 2012-05-15 07:00:00, 76.4, 1.822, 1.207
0.0, -0.488, 2012-05-15 07:59:59, 72.2, 1.823, 1.219
0.0, -0.54, 2012-05-15 09:00:00, 72.9, 1.116, 1.217
0.0, -0.606, 2012-05-15 10:00:00, 67.65, 1.205, 1.21
0.0, -0.682, 2012-05-15 10:59:59, 69.46, 1.15, 1.202
0.0, -0.699, 2012-05-15 12:00:00, 67.4, 1.819, 1.189
0.0, -0.718, 2012-05-15 13:00:00, 67.79, 1.664, 1.199
0.0, -0.739, 2012-05-15 13:59:59, 63.86, 2.217, 1.202
0.0, -0.754, 2012-05-15 15:00:00, 62.52, 2.231, 1.203
0.0, -0.681, 2012-05-15 16:00:00, 64.31, 2.832, 1.189
0.0, -0.688, 2012-05-15 16:59:59, 63.25, 2.136, 1.168
0.0, -0.714, 2012-05-15 18:00:00, 67.98, 1.545, 1.182
0.0, -0.659, 2012-05-15 19:00:00, 73.5, 1.304, 1.19
0.0, -0.577, 2012-05-15 19:59:59, 78.7, 1.243, 1.188
0.0, -0.515, 2012-05-15 21:00:00, 80.8, 1.039, 1.177
0.0, -0.484, 2012-05-15 22:00:00, 84.1, 0.979, 1.179
0.0, -0.444, 2012-05-15 22:59:59, 84.9, 1.418, 1.175
0.0, -0.405, 2012-05-16 00:00:00, 88.3, 2.026, 1.179
0.0, -0.382, 2012-05-16 01:00:00, 89.5, 1.776, 1.178
0.0, -0.41, 2012-05-16 01:59:59, 89.3, 1.244, 1.177
0.0, -0.422, 2012-05-16 03:00:00, 77.0, 2.616, 1.18
0.0, -0.434, 2012-05-16 04:00:00, 75.1, 2.367, 1.176
0.0, -0.428, 2012-05-16 04:59:59, 73.7, 2.752, 1.188
0.0, -0.429, 2012-05-16 06:00:00, 77.3, 3.203, 1.165
0.0, -0.445, 2012-05-16 07:00:00, 91.2, 3.451, 1.173
0.0, -0.461, 2012-05-16 07:59:59, 101.6, 2.85, 1.12
0.0, -0.447, 2012-05-16 09:00:00, 99.2, 2.482, 1.156
0.0, -0.442, 2012-05-16 10:00:00, 86.5, 2.082, 1.159
0.0, -0.47, 2012-05-16 10:59:59, 69.56, 2.315, 1.178
0.0, -0.58, 2012-05-16 12:00:00, 57.41, 2.143, 1.176
0.0, -0.661, 2012-05-16 13:00:00, 53.27, 2.495, 1.169
0.0, -0.689, 2012-05-16 13:59:59, 46.13, 2.959, 1.174
0.0, -0.686, 2012-05-16 15:00:00, 43.98, 2.931, 1.162
0.0, -0.647, 2012-05-16 16:00:00, 44.91, 2.898, 1.161
0.0, -0.656, 2012-05-16 16:59:59, 46.51, 3.561, 1.159
0.0, -0.675, 2012-05-16 18:00:00, 53.86, 3.922, 1.155
0.0, -0.693, 2012-05-16 19:00:00, 63.43, 3.794, 1.157
0.0, -0.602, 2012-05-16 19:59:59, 61.73, 3.189, 1.154
0.0, -0.556, 2012-05-16 21:00:00, 61.68, 2.898, 1.155
0.0, -0.533, 2012-05-16 22:00:00, 62.49, 2.258, 1.155
0.0, -0.486, 2012-05-16 22:59:59, 65.16, 1.267, 1.156
0.0, -0.488, 2012-05-17 00:00:00, 74.7, 1.194, 1.153
0.0, -0.518, 2012-05-17 01:00:00, 81.9, 1.332, 1.155
0.0, -0.496, 2012-05-17 01:59:59, 83.3, 1.371, 1.155
0.0, -0.487, 2012-05-17 03:00:00, 84.4, 1.557, 1.155
0.0, -0.471, 2012-05-17 04:00:00, 85.3, 1.412, 1.157
0.0, -0.411, 2012-05-17 04:59:59, 83.5, 1.386, 1.154
0.0, -0.338, 2012-05-17 06:00:00, 85.8, 2.27, 1.154
0.0, -0.329, 2012-05-17 07:00:00, 81.8, 1.795, 1.154
0.0, -0.366, 2012-05-17 07:59:59, 80.4, 1.69, 1.151
0.0, -0.408, 2012-05-17 09:00:00, 82.5, 1.772, 1.153
0.0, -0.443, 2012-05-17 10:00:00, 73.5, 2.119, 1.157
0.0, -0.517, 2012-05-17 10:59:59, 75.3, 2.83, 1.16
0.0, -0.563, 2012-05-17 12:00:00, 80.9, 2.317, 1.16
0.0, -0.607, 2012-05-17 13:00:00, 76.9, 3.294, 1.162
0.0, -0.596, 2012-05-17 13:59:59, 78.2, 2.468, 1.163
0.0, -0.533, 2012-05-17 15:00:00, 68.5, 2.026, 1.163
0.0, -0.551, 2012-05-17 16:00:00, 69.99, 1.983, 1.16
0.0, -0.525, 2012-05-17 16:59:59, 68.84, 1.321, 1.152
0.0, -0.562, 2012-05-17 18:00:00, 63.08, 1.248, 1.152
0.0, -0.541, 2012-05-17 19:00:00, 63.87, 0.877, 1.164
0.0, -0.539, 2012-05-17 19:59:59, 78.6, 0.958, 1.163
0.0, -0.571, 2012-05-17 21:00:00, 80.2, 1.26, 1.166
0.0, -0.541, 2012-05-17 22:00:00, 82.1, 1.41, 1.173
0.0, -0.515, 2012-05-17 22:59:59, 83.6, 1.309, 1.171
0.0, -0.451, 2012-05-18 00:00:00, 83.7, 0.689, 1.172
0.0, -0.402, 2012-05-18 01:00:00, 88.2, 0.528, 1.165
0.0, -0.361, 2012-05-18 01:59:59, 87.4, 0.978, 1.169
0.0, -0.333, 2012-05-18 03:00:00, 87.6, 0.807, 1.164
0.0, -0.356, 2012-05-18 04:00:00, 88.5, 0.627, 1.169
0.0, -0.362, 2012-05-18 04:59:59, 101.2, 1.115, 1.126
0.0, -0.36, 2012-05-18 06:00:00, 103.8, 2.094, 1.15
0.0, -0.374, 2012-05-18 07:00:00, 103.4, 1.928, 1.195
0.0, -0.368, 2012-05-18 07:59:59, 102.9, 1.125, 1.193
0.0, -0.346, 2012-05-18 09:00:00, 101.8, 1.306, 1.146
0.0, -0.366, 2012-05-18 10:00:00, 100.5, 1.173, 1.165
0.0, -0.375, 2012-05-18 10:59:59, 91.4, 1.204, 1.168
0.0, -0.435, 2012-05-18 12:00:00, 79.2, 1.973, 1.167
0.0, -0.486, 2012-05-18 13:00:00, 64.69, 1.816, 1.155
0.0, -0.593, 2012-05-18 13:59:59, 84.8, 1.935, 1.126
0.0, -0.675, 2012-05-18 15:00:00, 92.8, 2.726, 1.149
0.0, -0.672, 2012-05-18 16:00:00, 99.2, 1.874, 1.157
0.0, -0.599, 2012-05-18 16:59:59, 102.6, 2.049, 1.123
0.0, -0.565, 2012-05-18 18:00:00, 104.1, 2.48, 1.148
0.0, -0.519, 2012-05-18 19:00:00, 103.2, 1.794, 1.113
0.0, -0.481, 2012-05-18 19:59:59, 101.9, 1.077, 1.134
0.0, -0.455, 2012-05-18 21:00:00, 101.7, 0.757, 1.144
0.0, -0.448, 2012-05-18 22:00:00, 100.0, 0.908, 1.148
0.0, -0.478, 2012-05-18 22:59:59, 99.4, 1.111, 1.153
0.0, -0.56, 2012-05-19 00:00:00, 100.6, 1.376, 2.42
0.0, -0.536, 2012-05-19 01:00:00, 100.9, 1.47, 2.42
0.0, -0.504, 2012-05-19 01:59:59, 100.1, 1.447, 2.42
0.0, -0.485, 2012-05-19 03:00:00, 99.7, 1.37, 2.42
0.0, -0.482, 2012-05-19 04:00:00, 100.1, 1.405, 2.42
0.0, -0.445, 2012-05-19 04:59:59, 100.3, 0.68, 1.142
0.0, -0.384, 2012-05-19 06:00:00, 99.5, 0.027, 1.161
0.0, -0.347, 2012-05-19 07:00:00, 95.3, 0.606, 1.164
0.0, -0.296, 2012-05-19 07:59:59, 86.1, 1.261, 1.15
0.0, -0.297, 2012-05-19 09:00:00, 79.8, 1.643, 1.118
0.0, -0.353, 2012-05-19 10:00:00, 71.5, 1.283, 1.113
0.0, -0.454, 2012-05-19 10:59:59, 63.47, 0.952, 1.144
0.0, -0.556, 2012-05-19 12:00:00, 56.4, 1.256, 1.183
0.0, -0.654, 2012-05-19 13:00:00, 54.68, 1.151, 1.167
0.0, -0.667, 2012-05-19 13:59:59, 48.08, 1.901, 1.178
0.0, -0.658, 2012-05-19 15:00:00, 45.69, 1.735, 1.168
0.0, -0.65, 2012-05-19 16:00:00, 44.09, 1.382, 1.15
0.0, -0.636, 2012-05-19 16:59:59, 45.08, 1.329, 1.155
0.0, -0.692, 2012-05-19 18:00:00, 48.48, 0.878, 1.167
0.0, -0.676, 2012-05-19 19:00:00, 55.84, 0.768, 1.17
0.0, -0.667, 2012-05-19 19:59:59, 73.1, 1.353, 1.157
0.0, -0.568, 2012-05-19 21:00:00, 75.2, 1.449, 1.165
