station_observations
max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
-20.6, -6999.0, 20.0, 8.8, -6999.0, -20.8, -24.4, 0.0, 66.0, 0.0, 2020-01-16 03:00:00, 212.0, -6999.0
-20.4, -6999.0, 27.2, 10.3, -6999.0, -20.4, -24.4, 0.0, 56.0, 0.0, 2020-01-16 04:00:00, 212.0, -6999.0
-20.3, -6999.0, 25.0, 9.9, -6999.0, -20.7, -24.4, 0.0, 59.0, 0.0, 2020-01-16 05:00:00, 212.0, -6999.0
-19.9, -6999.0, 20.7, 8.4, -6999.0, -20.0, -24.4, 0.0, 61.0, 0.0, 2020-01-16 06:00:00, 212.0, -6999.0
-19.9, -6999.0, 15.3, 5.6, -6999.0, -20.2, -20.3, 0.0, 63.0, 0.0, 2020-01-16 07:00:00, 212.0, -6999.0
-19.9, -6999.0, 15.7, 6.5, -6999.0, -20.2, -20.6, 0.0, 65.0, 0.0, 2020-01-16 08:00:00, 212.0, -6999.0
-19.6, -6999.0, 15.9, 6.4, -6999.0, -19.9, -20.6, 0.0, 74.0, 0.0, 2020-01-16 09:00:00, 211.0, -6999.0
-19.2, -6999.0, 20.5, 7.7, -6999.0, -19.2, -20.6, 0.0, 64.0, 0.0, 2020-01-16 10:00:00, 211.0, -6999.0
-18.4, -6999.0, 16.3, 6.8, -6999.0, -18.4, -20.6, 0.0, 71.0, 0.0, 2020-01-16 11:00:00, 211.0, -6999.0
-17.9, -6999.0, 16.2, 7.9, -6999.0, -18.0, -20.6, 0.0, 73.0, 0.0, 2020-01-16 12:00:00, 211.0, -6999.0
-17.8, -6999.0, 16.6, 7.3, -6999.0, -18.2, -20.6, 0.0, 66.0, 0.0, 2020-01-16 13:00:00, 211.0, -6999.0
-17.8, -6999.0, 17.5, 7.7, -6999.0, -18.6, -20.6, 0.0, 56.0, -1.0, 2020-01-16 14:00:00, 210.0, -6999.0
-17.8, -6999.0, 14.2, 7.9, -6999.0, -18.7, -20.6, 0.0, 56.0, 1.0, 2020-01-16 15:00:00, 211.0, -6999.0
-17.8, -6999.0, 15.0, 7.9, -6999.0, -19.3, -20.6, 0.0, 57.0, 0.0, 2020-01-16 16:00:00, 210.0, -6999.0
-17.8, -6999.0, 13.3, 7.4, -6999.0, -19.4, -20.6, 0.0, 42.0, 0.0, 2020-01-16 17:00:00, 210.0, -6999.0
-19.6, -6999.0, 12.6, 7.1, -6999.0, -19.7, -20.0, 0.0, 43.0, 0.0, 2020-01-16 20:00:00, 210.0, -6999.0
-19.6, -6999.0, 13.1, 7.8, -6999.0, -20.2, -20.3, 0.0, 27.0, 0.0, 2020-01-16 21:00:00, 210.0, -6999.0
-19.6, -6999.0, 13.0, 7.3, -6999.0, -20.3, -20.4, 0.0, 25.0, 0.0, 2020-01-16 22:00:00, 210.0, -6999.0
-19.6, -6999.0, 11.9, 6.9, -6999.0, -20.2, -20.4, 0.0, 27.0, 0.0, 2020-01-16 23:00:00, 210.0, -6999.0
-19.3, -6999.0, 14.7, 6.8, -6999.0, -19.4, -20.4, 0.0, 16.0, 0.0, 2020-01-17 00:00:00, 210.0, -6999.0
-19.2, -6999.0, 14.9, 8.2, -6999.0, -19.2, -20.4, 0.0, 18.0, 0.0, 2020-01-17 01:00:00, 210.0, -6999.0
-19.2, -6999.0, 17.0, 8.5, -6999.0, -20.5, -20.5, 0.0, 22.0, 0.0, 2020-01-17 02:00:00, 210.0, -6999.0
-19.2, -6999.0, 18.4, 10.5, -6999.0, -20.4, -20.7, 0.0, 27.0, 0.0, 2020-01-17 03:00:00, 209.0, -6999.0
-19.2, -6999.0, 20.8, 11.7, -6999.0, -20.4, -20.8, 0.0, 26.0, 0.0, 2020-01-17 04:00:00, 209.0, -6999.0
-19.2, -6999.0, 22.6, 12.6, -6999.0, -20.8, -20.9, 0.0, 30.0, 0.0, 2020-01-17 05:00:00, 209.0, -6999.0
-19.2, -6999.0, 21.5, 11.5, -6999.0, -20.5, -20.9, 0.0, 29.0, 0.0, 2020-01-17 06:00:00, 209.0, -6999.0
-18.9, -6999.0, 18.7, 9.2, -6999.0, -19.4, -20.6, 0.0, 23.0, 0.0, 2020-01-17 08:00:00, 209.0, -6999.0
-18.9, -6999.0, 20.5, 11.8, -6999.0, -20.8, -21.0, 0.0, 26.0, 0.0, 2020-01-17 09:00:00, 209.0, -6999.0
-18.9, -6999.0, 23.4, 13.7, -6999.0, -20.0, -21.0, 0.0, 31.0, 0.0, 2020-01-17 10:00:00, 209.0, -6999.0
-18.9, -6999.0, 23.1, 14.3, -6999.0, -19.8, -21.0, 0.0, 31.0, 0.0, 2020-01-17 11:00:00, 208.0, -6999.0
-18.9, -6999.0, 24.4, 14.0, -6999.0, -19.4, -21.0, 0.0, 29.0, 0.0, 2020-01-17 12:00:00, 208.0, -6999.0
-18.9, -6999.0, 23.2, 12.3, -6999.0, -19.6, -21.0, 0.0, 23.0, 0.0, 2020-01-17 13:00:00, 208.0, -6999.0
-18.9, -6999.0, 22.2, 12.6, -6999.0, -20.0, -21.0, 0.0, 42.0, 0.0, 2020-01-17 14:00:00, 208.0, -6999.0
-18.9, -6999.0, 17.7, 9.5, -6999.0, -19.7, -21.0, 0.0, 21.0, 0.0, 2020-01-17 15:00:00, 208.0, -6999.0
-18.9, -6999.0, 17.4, 8.9, -6999.0, -19.0, -21.0, 0.0, 16.0, 0.0, 2020-01-17 16:00:00, 208.0, -6999.0
-18.5, -6999.0, 14.6, 7.3, -6999.0, -18.6, -21.0, 0.0, 8.0, 0.0, 2020-01-17 17:00:00, 208.0, -6999.0
-18.1, -6999.0, 14.4, 8.1, -6999.0, -18.4, -21.0, 0.0, 5.0, 0.0, 2020-01-17 18:00:00, 208.0, -6999.0
-18.1, -6999.0, 21.5, 9.6, -6999.0, -18.5, -18.7, 0.0, 8.0, 0.0, 2020-01-17 19:00:00, 207.0, -6999.0
-18.1, -6999.0, 21.4, 11.5, -6999.0, -19.8, -20.0, 0.0, 22.0, 0.0, 2020-01-17 20:00:00, 208.0, -6999.0
-18.1, -6999.0, 20.0, 12.1, -6999.0, -19.9, -20.0, 0.0, 24.0, 0.0, 2020-01-17 21:00:00, 207.0, -6999.0
-18.1, -6999.0, 22.4, 12.2, -6999.0, -18.5, -20.1, 0.0, 24.0, 0.0, 2020-01-17 22:00:00, 207.0, -6999.0
-18.1, -6999.0, 21.8, 9.4, -6999.0, -19.4, -20.1, 0.0, 23.0, 0.0, 2020-01-17 23:00:00, 207.0, -6999.0
-17.8, -6999.0, 20.5, 11.3, -6999.0, -17.9, -20.1, 0.0, 11.0, 0.0, 2020-01-18 00:00:00, 207.0, -6999.0
-17.4, -6999.0, 21.1, 11.4, -6999.0, -17.5, -20.1, 0.0, 12.0, 0.0, 2020-01-18 01:00:00, 207.0, -6999.0
-16.8, -6999.0, 24.3, 11.6, -6999.0, -17.2, -20.1, 0.0, 16.0, 0.0, 2020-01-18 02:00:00, 207.0, -6999.0
-16.2, -6999.0, 25.6, 9.3, -6999.0, -16.4, -20.1, 0.0, 21.0, 0.0, 2020-01-18 03:00:00, 207.0, -6999.0
-16.1, -6999.0, 22.7, 10.4, -6999.0, -16.2, -20.1, 0.0, 14.0, 0.0, 2020-01-18 04:00:00, 207.0, -6999.0
-16.1, -6999.0, 18.9, 11.1, -6999.0, -16.1, -20.1, 0.0, 29.0, 0.0, 2020-01-18 05:00:00, 206.0, -6999.0
-15.3, -6999.0, 19.8, 10.5, -6999.0, -15.4, -20.1, 0.0, 22.0, 0.0, 2020-01-18 06:00:00, 206.0, -6999.0
-14.6, -6999.0, 20.5, 11.3, -6999.0, -14.6, -15.4, 0.0, 26.0, 1.0, 2020-01-18 07:00:00, 207.0, -6999.0
-14.4, -6999.0, 19.0, 10.6, -6999.0, -14.4, -15.4, 0.0, 19.0, 1.0, 2020-01-18 08:00:00, 208.0, -6999.0
-13.7, -6999.0, 17.8, 11.0, -6999.0, -13.7, -15.4, 0.0, 25.0, 0.0, 2020-01-18 09:00:00, 209.0, -6999.0
-13.2, -6999.0, 19.9, 10.9, -6999.0, -13.3, -15.4, 0.0, 15.0, 2.0, 2020-01-18 10:00:00, 210.0, -6999.0
-12.4, -6999.0, 22.8, 10.8, -6999.0, -12.4, -15.4, 0.0, 356.0, 1.0, 2020-01-18 11:00:00, 211.0, -6999.0
-11.9, -6999.0, 21.7, 8.1, -6999.0, -12.1, -15.4, 0.0, 24.0, 2.0, 2020-01-18 12:00:00, 213.0, -6999.0
-11.3, -6999.0, 18.9, 7.5, -6999.0, -11.5, -15.4, 0.0, 37.0, 2.0, 2020-01-18 13:00:00, 215.0, -6999.0
-11.3, -6999.0, 19.6, 6.3, -6999.0, -11.6, -15.4, 0.0, 63.0, 0.0, 2020-01-18 14:00:00, 214.0, -6999.0
-11.3, -6999.0, 25.1, 10.1, -6999.0, -11.9, -15.4, 0.0, 19.0, 3.0, 2020-01-18 15:00:00, 217.0, -6999.0
-11.3, -6999.0, 26.2, 9.7, -6999.0, -12.2, -15.4, 0.0, 28.0, -1.0, 2020-01-18 16:00:00, 216.0, -6999.0
-11.3, -6999.0, 21.2, 9.0, -6999.0, -12.1, -15.4, 0.0, 26.0, 4.0, 2020-01-18 17:00:00, 220.0, -6999.0
-11.3, -6999.0, 27.2, 6.7, -6999.0, -11.7, -15.4, 0.0, 57.0, 1.0, 2020-01-18 18:00:00, 221.0, -6999.0
-11.5, -6999.0, 20.7, 8.5, -6999.0, -11.5, -12.1, 0.0, 75.0, 1.0, 2020-01-18 19:00:00, 222.0, -6999.0
-11.3, -6999.0, 23.7, 7.9, -6999.0, -11.3, -13.3, 0.0, 23.0, 2.0, 2020-01-18 20:00:00, 224.0, -6999.0
-11.3, -6999.0, 25.4, 11.6, -6999.0, -11.4, -13.5, 0.0, 29.0, -3.0, 2020-01-18 21:00:00, 221.0, -6999.0
-11.1, -6999.0, 26.7, 11.9, -6999.0, -11.1, -13.6, 0.0, 20.0, 3.0, 2020-01-18 22:00:00, 224.0, -6999.0
-10.4, -6999.0, 27.5, 12.1, -6999.0, -11.4, -13.6, 0.0, 22.0, 0.0, 2020-01-18 23:00:00, 224.0, -6999.0
-10.4, -6999.0, 27.9, 12.9, -6999.0, -10.8, -13.6, 0.0, 22.0, 2.0, 2020-01-19 00:00:00, 225.0, -6999.0
-10.1, -6999.0, 24.1, 10.0, -6999.0, -12.3, -13.6, 0.0, 28.0, 0.0, 2020-01-19 01:00:00, 225.0, -6999.0
-10.1, -6999.0, 23.4, 9.5, -6999.0, -10.8, -13.6, 0.0, 16.0, 1.0, 2020-01-19 02:00:00, 226.0, -6999.0
-10.1, -6999.0, 23.1, 9.8, -6999.0, -11.8, -13.6, 0.0, 30.0, -1.0, 2020-01-19 03:00:00, 225.0, -6999.0
-10.0, -6999.0, 27.6, 12.0, -6999.0, -11.1, -13.6, 0.0, 39.0, -2.0, 2020-01-19 04:00:00, 223.0, -6999.0
-10.0, -6999.0, 32.5, 12.6, -6999.0, -11.7, -13.6, 0.0, 40.0, 2.0, 2020-01-19 05:00:00, 225.0, -6999.0
-9.5, -6999.0, 26.5, 11.9, -6999.0, -11.0, -13.6, 0.0, 21.0, 1.0, 2020-01-19 06:00:00, 227.0, -6999.0
-10.0, -6999.0, 29.9, 13.2, -6999.0, -10.9, -12.1, 0.0, 30.0, 1.0, 2020-01-19 07:00:00, 228.0, -6999.0
-10.0, -6999.0, 29.5, 13.3, -6999.0, -11.7, -12.2, 0.0, 35.0, 0.0, 2020-01-19 08:00:00, 228.0, -6999.0
-9.3, -6999.0, 29.0, 12.4, -6999.0, -10.5, -12.2, 0.0, 27.0, 2.0, 2020-01-19 09:00:00, 230.0, -6999.0
-9.3, -6999.0, 27.7, 11.5, -6999.0, -11.2, -12.2, 0.0, 36.0, -1.0, 2020-01-19 10:00:00, 229.0, -6999.0
-9.0, -6999.0, 21.7, 10.7, -6999.0, -10.1, -12.2, 0.0, 29.0, 0.0, 2020-01-19 11:00:00, 229.0, -6999.0
-8.8, -6999.0, 24.3, 10.8, -6999.0, -8.8, -12.2, 0.0, 32.0, 3.0, 2020-01-19 12:00:00, 231.0, -6999.0
-8.0, -6999.0, 26.3, 13.3, -6999.0, -8.1, -12.2, 0.0, 37.0, 1.0, 2020-01-19 13:00:00, 233.0, -6999.0
-8.0, -6999.0, 24.7, 12.9, -6999.0, -8.5, -12.2, 0.0, 31.0, 0.0, 2020-01-19 14:00:00, 232.0, -6999.0
-7.2, -6999.0, 26.2, 11.2, -6999.0, -7.2, -12.2, 0.0, 23.0, 0.0, 2020-01-19 15:00:00, 233.0, -6999.0
-6.8, -6999.0, 24.5, 9.0, -6999.0, -7.2, -12.2, 0.0, 26.0, 0.0, 2020-01-19 16:00:00, 232.0, -6999.0
-6.1, -6999.0, 22.8, 9.7, -6999.0, -8.0, -12.2, 0.0, 27.0, -1.0, 2020-01-19 17:00:00, 231.0, -6999.0
-5.3, -6999.0, 24.1, 10.5, -6999.0, -5.4, -12.2, 0.0, 21.0, 1.0, 2020-01-19 18:00:00, 232.0, -6999.0
-5.2, -6999.0, 21.6, 9.1, -6999.0, -5.2, -9.0, 0.0, 25.0, 0.0, 2020-01-19 19:00:00, 232.0, -6999.0
-4.3, -6999.0, 19.5, 9.2, -6999.0, -5.0, -9.0, 0.0, 19.0, 0.0, 2020-01-19 20:00:00, 231.0, -6999.0
-4.3, -6999.0, 19.7, 11.3, -6999.0, -8.8, -9.2, 0.0, 31.0, 1.0, 2020-01-19 21:00:00, 232.0, -6999.0
-4.0, -6999.0, 12.0, 5.9, -6999.0, -4.1, -9.2, 0.0, 13.0, 2.0, 2020-01-19 22:00:00, 234.0, -6999.0
-3.4, -6999.0, 16.9, 8.7, -6999.0, -3.6, -9.2, 0.0, 15.0, 3.0, 2020-01-19 23:00:00, 237.0, -6999.0
-3.4, -6999.0, 24.6, 10.3, -6999.0, -6.4, -9.2, 0.0, 17.0, 0.0, 2020-01-20 00:00:00, 238.0, -6999.0
-3.4, -6999.0, 21.0, 9.9, -6999.0, -4.3, -9.2, 0.0, 17.0, 0.0, 2020-01-20 01:00:00, 238.0, -6999.0
-3.4, -6999.0, 21.9, 9.6, -6999.0, -4.3, -9.2, 0.0, 43.0, 0.0, 2020-01-20 02:00:00, 237.0, -6999.0
-3.4, -6999.0, 25.4, 10.7, -6999.0, -4.1, -9.2, 0.0, 21.0, 0.0, 2020-01-20 03:00:00, 237.0, -6999.0
-3.4, -6999.0, 26.8, 11.1, -6999.0, -3.7, -9.2, 0.0, 50.0, 0.0, 2020-01-20 04:00:00, 237.0, -6999.0
-3.4, -6999.0, 21.6, 8.0, -6999.0, -3.5, -9.2, 0.0, 43.0, 0.0, 2020-01-20 05:00:00, 237.0, -6999.0
-3.2, -6999.0, 21.2, 8.6, -6999.0, -3.3, -9.2, 0.0, 28.0, -1.0, 2020-01-20 06:00:00, 237.0, -6999.0
-3.1, -6999.0, 19.5, 5.4, -6999.0, -3.3, -3.3, 0.0, 26.0, -1.0, 2020-01-20 07:00:00, 236.0, -6999.0
-3.1, -6999.0, 12.6, 1.5, -6999.0, -4.2, -4.5, 0.0, 303.0, 0.0, 2020-01-20 08:00:00, 236.0, -6999.0
-3.1, -6999.0, 7.6, 3.0, -6999.0, -4.0, -4.5, 0.0, 273.0, -1.0, 2020-01-20 09:00:00, 235.0, -6999.0
-3.1, -6999.0, 6.2, 1.5, -6999.0, -4.9, -5.0, 0.0, 39.0, 0.0, 2020-01-20 10:00:00, 235.0, -6999.0
-3.1, -6999.0, 8.3, 3.4, -6999.0, -4.7, -5.0, 0.0, 256.0, 0.0, 2020-01-20 11:00:00, 235.0, -6999.0
-3.1, -6999.0, 16.4, 5.6, -6999.0, -4.6, -5.0, 0.0, 246.0, 1.0, 2020-01-20 12:00:00, 236.0, -6999.0
-3.1, -6999.0, 17.4, 5.9, -6999.0, -5.1, -5.2, 0.0, 243.0, 0.0, 2020-01-20 13:00:00, 235.0, -6999.0
-3.1, -6999.0, 14.4, 6.6, -6999.0, -5.1, -5.4, 0.0, 255.0, 0.0, 2020-01-20 14:00:00, 235.0, -6999.0
-3.1, -6999.0, 15.5, 5.0, -6999.0, -5.0, -5.4, 0.0, 244.0, -1.0, 2020-01-20 15:00:00, 234.0, -6999.0
-3.1, -6999.0, 10.7, 0.9, -6999.0, -5.3, -5.5, 0.0, 329.0, 0.0, 2020-01-20 16:00:00, 234.0, -6999.0
-3.1, -6999.0, 10.2, 2.7, -6999.0, -5.8, -6.0, 0.0, 15.0, 2.0, 2020-01-20 17:00:00, 236.0, -6999.0
-3.1, -6999.0, 10.0, 4.1, -6999.0, -5.7, -6.0, 0.0, 21.0, 0.0, 2020-01-20 18:00:00, 237.0, -6999.0
-5.2, -6999.0, 10.0, 4.8, -6999.0, -5.2, -6.0, 0.0, 10.0, 0.0, 2020-01-20 19:00:00, 236.0, -6999.0
-4.9, -6999.0, 12.0, 5.8, -6999.0, -5.5, -6.1, 0.0, 26.0, -1.0, 2020-01-20 20:00:00, 236.0, -6999.0
-4.3, -6999.0, 14.5, 8.3, -6999.0, -4.3, -6.1, 0.0, 31.0, 0.0, 2020-01-20 21:00:00, 236.0, -6999.0
-3.9, -6999.0, 13.6, 8.5, -6999.0, -4.0, -6.1, 0.0, 45.0, 0.0, 2020-01-20 22:00:00, 236.0, -6999.0
-3.7, -6999.0, 15.3, 7.5, -6999.0, -3.7, -6.1, 0.0, 34.0, 0.0, 2020-01-20 23:00:00, 235.0, -6999.0
-3.1, -6999.0, 18.3, 8.8, -6999.0, -3.2, -6.1, 0.0, 28.0, 0.0, 2020-01-21 00:00:00, 235.0, -6999.0
-2.7, -6999.0, 16.2, 8.2, -6999.0, -2.8, -6.1, 0.0, 19.0, 0.0, 2020-01-21 01:00:00, 235.0, -6999.0
-2.3, -6999.0, 15.6, 6.2, -6999.0, -2.6, -6.1, 0.0, 24.0, 0.0, 2020-01-21 02:00:00, 235.0, -6999.0
-2.3, -6999.0, 13.8, 6.7, -6999.0, -2.5, -6.1, 0.0, 29.0, 0.0, 2020-01-21 03:00:00, 234.0, -6999.0
-2.3, -6999.0, 13.9, 7.1, -6999.0, -2.5, -6.1, 0.0, 13.0, 0.0, 2020-01-21 04:00:00, 234.0, -6999.0
-2.3, -6999.0, 14.4, 7.1, -6999.0, -2.7, -6.1, 0.0, 21.0, 0.0, 2020-01-21 05:00:00, 234.0, -6999.0
-2.3, -6999.0, 11.9, 6.0, -6999.0, -2.3, -6.1, 0.0, 25.0, 0.0, 2020-01-21 06:00:00, 234.0, -6999.0
-2.2, -6999.0, 15.7, 7.2, -6999.0, -2.4, -3.2, 0.0, 20.0, 0.0, 2020-01-21 07:00:00, 233.0, -6999.0
-2.2, -6999.0, 15.8, 9.3, -6999.0, -2.7, -3.4, 0.0, 25.0, 0.0, 2020-01-21 08:00:00, 233.0, -6999.0
-2.2, -6999.0, 16.7, 10.3, -6999.0, -3.0, -3.4, 0.0, 28.0, 0.0, 2020-01-21 09:00:00, 232.0, -6999.0
-2.2, -6999.0, 16.5, 9.3, -6999.0, -2.7, -3.4, 0.0, 30.0, 0.0, 2020-01-21 10:00:00, 232.0, -6999.0
-2.2, -6999.0, 12.8, 6.1, -6999.0, -2.4, -3.4, 0.0, 38.0, 0.0, 2020-01-21 11:00:00, 232.0, -6999.0
-2.1, -6999.0, 11.9, 7.1, -6999.0, -2.1, -3.4, 0.0, 27.0, 0.0, 2020-01-21 12:00:00, 233.0, -6999.0
-1.6, -6999.0, 14.0, 7.2, -6999.0, -1.6, -3.4, 0.0, 22.0, 1.0, 2020-01-21 13:00:00, 234.0, -6999.0
-1.3, -6999.0, 15.9, 6.5, -6999.0, -1.7, -3.4, 0.0, 24.0, 0.0, 2020-01-21 14:00:00, 234.0, -6999.0
-1.3, -6999.0, 19.6, 8.5, -6999.0, -2.5, -3.4, 0.0, 50.0, -1.0, 2020-01-21 15:00:00, 233.0, -6999.0
-1.3, -6999.0, 15.5, 7.6, -6999.0, -3.9, -4.0, 0.0, 58.0, 1.0, 2020-01-21 16:00:00, 234.0, -6999.0
-1.3, -6999.0, 12.6, 6.2, -6999.0, -4.1, -4.2, 0.0, 48.0, -3.0, 2020-01-21 17:00:00, 231.0, -6999.0
-1.3, -6999.0, 11.9, 6.7, -6999.0, -3.8, -4.2, 0.0, 38.0, 4.0, 2020-01-21 18:00:00, 234.0, -6999.0
-3.3, -6999.0, 12.5, 7.5, -6999.0, -3.4, -3.8, 0.0, 30.0, 0.0, 2020-01-21 19:00:00, 234.0, -6999.0
-3.3, -6999.0, 14.1, 6.8, -6999.0, -3.4, -3.8, 0.0, 28.0, 0.0, 2020-01-21 20:00:00, 233.0, -6999.0
-3.3, -6999.0, 14.4, 6.1, -6999.0, -3.5, -3.8, 0.0, 31.0, 0.0, 2020-01-21 21:00:00, 233.0, -6999.0
-3.3, -6999.0, 13.3, 6.0, -6999.0, -3.8, -3.8, 0.0, 33.0, 0.0, 2020-01-21 22:00:00, 234.0, -6999.0
-3.3, -6999.0, 15.3, 7.3, -6999.0, -4.0, -4.2, 0.0, 36.0, 0.0, 2020-01-21 23:00:00, 233.0, -6999.0
-3.3, -6999.0, 14.3, 7.8, -6999.0, -4.1, -4.2, 0.0, 40.0, -2.0, 2020-01-22 00:00:00, 231.0, -6999.0
-3.3, -6999.0, 11.9, 6.8, -6999.0, -4.4, -4.5, 0.0, 35.0, 0.0, 2020-01-22 01:00:00, 231.0, -6999.0
-3.3, -6999.0, 10.7, 3.9, -6999.0, -4.2, -4.5, 0.0, 27.0, -1.0, 2020-01-22 02:00:00, 230.0, -6999.0
-3.3, -6999.0, 11.8, 5.1, -6999.0, -3.7, -4.5, 0.0, 37.0, 0.0, 2020-01-22 03:00:00, 230.0, -6999.0
-3.3, -6999.0, 11.9, 3.8, -6999.0, -3.8, -4.6, 0.0, 38.0, 1.0, 2020-01-22 04:00:00, 231.0, -6999.0
-3.3, -6999.0, 10.7, 2.2, -6999.0, -3.9, -4.6, 0.0, 32.0, 0.0, 2020-01-22 05:00:00, 231.0, -6999.0
-3.3, -6999.0, 14.2, 6.6, -6999.0, -3.4, -4.6, 0.0, 37.0, -1.0, 2020-01-22 06:00:00, 230.0, -6999.0
-3.3, -6999.0, 13.9, 6.7, -6999.0, -3.7, -3.7, 0.0, 31.0, 1.0, 2020-01-22 07:00:00, 231.0, -6999.0
-3.3, -6999.0, 15.8, 7.1, -6999.0, -3.7, -4.0, 0.0, 35.0, 0.0, 2020-01-22 08:00:00, 231.0, -6999.0
-3.3, -6999.0, 15.7, 8.5, -6999.0, -4.0, -4.2, 0.0, 36.0, 0.0, 2020-01-22 09:00:00, 231.0, -6999.0
-3.0, -6999.0, 16.4, 7.9, -6999.0, -3.1, -4.2, 0.0, 32.0, 0.0, 2020-01-22 10:00:00, 231.0, -6999.0
-3.0, -6999.0, 18.7, 9.2, -6999.0, -3.6, -4.2, 0.0, 35.0, -1.0, 2020-01-22 11:00:00, 229.0, -6999.0
-2.7, -6999.0, 18.6, 10.0, -6999.0, -2.8, -4.2, 0.0, 31.0, 1.0, 2020-01-22 12:00:00, 230.0, -6999.0
-2.4, -6999.0, 18.8, 10.7, -6999.0, -2.4, -4.2, 0.0, 27.0, -1.0, 2020-01-22 13:00:00, 229.0, -6999.0
-1.8, -6999.0, 19.8, 10.4, -6999.0, -2.0, -4.2, 0.0, 26.0, 1.0, 2020-01-22 14:00:00, 230.0, -6999.0
-1.8, -6999.0, 19.1, 11.0, -6999.0, -1.8, -4.2, 0.0, 30.0, 0.0, 2020-01-22 15:00:00, 230.0, -6999.0
-1.6, -6999.0, 17.2, 8.3, -6999.0, -1.6, -4.2, 0.0, 37.0, 0.0, 2020-01-22 16:00:00, 230.0, -6999.0
-1.6, -6999.0, 19.7, 5.9, -6999.0, -2.2, -4.2, 0.0, 91.0, 0.0, 2020-01-22 17:00:00, 230.0, -6999.0
-1.6, -6999.0, 25.2, 9.3, -6999.0, -2.3, -4.2, 0.0, 61.0, 1.0, 2020-01-22 18:00:00, 231.0, -6999.0
-2.3, -6999.0, 18.3, 9.5, -6999.0, -2.4, -2.4, 0.0, 57.0, 3.0, 2020-01-22 19:00:00, 234.0, -6999.0
-2.3, -6999.0, 15.6, 8.3, -6999.0, -2.5, -2.5, 0.0, 61.0, 1.0, 2020-01-22 21:00:00, 236.0, -6999.0
-2.2, -6999.0, 16.5, 8.6, -6999.0, -2.3, -2.5, 0.0, 61.0, 0.0, 2020-01-22 22:00:00, 236.0, -6999.0
-2.2, -6999.0, 18.4, 6.3, -6999.0, -2.4, -2.5, 0.0, 65.0, 2.0, 2020-01-22 23:00:00, 237.0, -6999.0
-2.2, -6999.0, 20.5, 8.6, -6999.0, -2.4, -2.5, 0.0, 71.0, 1.0, 2020-01-23 00:00:00, 238.0, -6999.0
-2.2, -6999.0, 19.9, 7.4, -6999.0, -2.4, -2.5, 0.0, 88.0, 0.0, 2020-01-23 01:00:00, 239.0, -6999.0
-2.2, -6999.0, 22.9, 9.4, -6999.0, -2.6, -2.6, 0.0, 65.0, 1.0, 2020-01-23 02:00:00, 239.0, -6999.0
-2.2, -6999.0, 24.8, 10.7, -6999.0, -2.7, -2.8, 0.0, 46.0, 0.0, 2020-01-23 03:00:00, 239.0, -6999.0
-2.2, -6999.0, 29.7, 13.6, -6999.0, -2.7, -2.8, 0.0, 46.0, 0.0, 2020-01-23 04:00:00, 239.0, -6999.0
-2.2, -6999.0, 27.0, 13.2, -6999.0, -2.8, -2.8, 0.0, 45.0, 0.0, 2020-01-23 05:00:00, 239.0, -6999.0
-2.2, -6999.0, 25.5, 12.9, -6999.0, -3.0, -3.1, 0.0, 40.0, 2.0, 2020-01-23 06:00:00, 240.0, -6999.0
-2.8, -6999.0, 23.0, 12.8, -6999.0, -2.9, -3.1, 0.0, 26.0, 1.0, 2020-01-23 07:00:00, 241.0, -6999.0
-2.8, -6999.0, 19.3, 11.3, -6999.0, -2.8, -3.1, 0.0, 34.0, 0.0, 2020-01-23 08:00:00, 241.0, -6999.0
-2.6, -6999.0, 23.3, 11.8, -6999.0, -2.6, -3.1, 0.0, 29.0, 2.0, 2020-01-23 09:00:00, 244.0, -6999.0
-2.6, -6999.0, 20.1, 10.3, -6999.0, -2.7, -3.1, 0.0, 32.0, 1.0, 2020-01-23 10:00:00, 245.0, -6999.0
-2.5, -6999.0, 19.3, 10.0, -6999.0, -2.6, -3.1, 0.0, 39.0, 1.0, 2020-01-23 11:00:00, 245.0, -6999.0
-2.5, -6999.0, 17.7, 9.6, -6999.0, -2.6, -3.1, 0.0, 38.0, 3.0, 2020-01-23 12:00:00, 248.0, -6999.0
-2.2, -6999.0, 18.0, 8.3, -6999.0, -2.3, -3.1, 0.0, 31.0, 2.0, 2020-01-23 13:00:00, 250.0, -6999.0
-2.1, -6999.0, 16.9, 9.5, -6999.0, -2.2, -3.1, 0.0, 36.0, 1.0, 2020-01-23 14:00:00, 251.0, -6999.0
-2.0, -6999.0, 14.6, 8.0, -6999.0, -2.2, -3.1, 0.0, 35.0, 3.0, 2020-01-23 15:00:00, 254.0, -6999.0
-2.0, -6999.0, 13.1, 6.6, -6999.0, -2.2, -3.1, 0.0, 38.0, 1.0, 2020-01-23 16:00:00, 255.0, -6999.0
-2.0, -6999.0, 13.4, 6.2, -6999.0, -2.1, -3.1, 0.0, 41.0, 0.0, 2020-01-23 17:00:00, 255.0, -6999.0
