station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, ACTUAL_WIND_DIRECTION, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, -15.65, None, None, None, None, 2012-12-19 01:00:00, None, None, None, None, None
None, -15.19, None, None, None, None, 2012-12-19 02:00:00, None, None, None, None, None
None, -15.39, None, None, None, None, 2012-12-19 03:00:00, None, None, None, None, None
None, -15.2, None, None, None, None, 2012-12-19 04:00:00, None, None, None, None, None
None, -14.92, None, None, None, None, 2012-12-19 05:00:00, None, None, None, None, None
None, -14.88, None, None, None, None, 2012-12-19 06:00:00, None, None, None, None, None
None, -14.81, None, None, None, None, 2012-12-19 07:00:00, None, None, None, None, None
None, -14.58, None, None, None, None, 2012-12-19 08:00:00, None, None, None, None, None
None, -14.23, None, None, None, None, 2012-12-19 09:00:00, None, None, None, None, None
None, -14.05, None, None, None, None, 2012-12-19 10:00:00, None, None, None, None, None
None, -14.12, None, None, None, None, 2012-12-19 11:00:00, None, None, None, None, None
None, -14.16, None, None, None, None, 2012-12-19 12:00:00, None, None, None, None, None
None, -14.08, None, None, None, None, 2012-12-19 13:00:00, None, None, None, None, None
None, -14.19, None, None, None, None, 2012-12-19 14:00:00, None, None, None, None, None
None, -14.28, None, None, None, None, 2012-12-19 15:00:00, None, None, None, None, None
None, -14.34, None, None, None, None, 2012-12-19 16:00:00, None, None, None, None, None
None, -14.39, None, None, None, None, 2012-12-19 17:00:00, None, None, None, None, None
None, -14.45, None, None, None, None, 2012-12-19 18:00:00, None, None, None, None, None
None, -14.51, None, None, None, None, 2012-12-19 19:00:00, None, None, None, None, None
None, -14.55, None, None, None, None, 2012-12-19 20:00:00, None, None, None, None, None
None, -14.6, None, None, None, None, 2012-12-19 21:00:00, None, None, None, None, None
None, -14.59, None, None, None, None, 2012-12-19 22:00:00, None, None, None, None, None
None, -14.72, None, None, None, None, 2012-12-19 23:00:00, None, None, None, None, None
None, -14.66, None, None, None, None, 2012-12-20 00:00:00, None, None, None, None, None
None, -14.31, None, None, None, None, 2012-12-20 01:00:00, None, None, None, None, None
None, -14.17, None, None, None, None, 2012-12-20 02:00:00, None, None, None, None, None
None, -13.87, None, None, None, None, 2012-12-20 03:00:00, None, None, None, None, None
None, -13.79, None, None, None, None, 2012-12-20 04:00:00, None, None, None, None, None
None, -13.54, None, None, None, None, 2012-12-20 05:00:00, None, None, None, None, None
None, -13.51, None, None, None, None, 2012-12-20 06:00:00, None, None, None, None, None
None, -13.96, None, None, None, None, 2012-12-20 07:00:00, None, None, None, None, None
None, -14.25, None, None, None, None, 2012-12-20 08:00:00, None, None, None, None, None
None, -14.11, None, None, None, None, 2012-12-20 09:00:00, None, None, None, None, None
None, -13.86, None, None, None, None, 2012-12-20 10:00:00, None, None, None, None, None
None, -13.87, None, None, None, None, 2012-12-20 11:00:00, None, None, None, None, None
None, -13.9, None, None, None, None, 2012-12-20 12:00:00, None, None, None, None, None
None, -13.96, None, None, None, None, 2012-12-20 13:00:00, None, None, None, None, None
None, -14.06, None, None, None, None, 2012-12-20 14:00:00, None, None, None, None, None
None, -13.76, None, None, None, None, 2012-12-20 15:00:00, None, None, None, None, None
None, -13.98, None, None, None, None, 2012-12-20 16:00:00, None, None, None, None, None
None, -14.22, None, None, None, None, 2012-12-20 17:00:00, None, None, None, None, None
None, -14.2, None, None, None, None, 2012-12-20 18:00:00, None, None, None, None, None
None, -14.19, None, None, None, None, 2012-12-20 19:00:00, None, None, None, None, None
None, -14.15, None, None, None, None, 2012-12-20 20:00:00, None, None, None, None, None
None, -14.5, None, None, None, None, 2012-12-20 21:00:00, None, None, None, None, None
None, -14.63, None, None, None, None, 2012-12-20 22:00:00, None, None, None, None, None
None, -14.75, None, None, None, None, 2012-12-20 23:00:00, None, None, None, None, None
None, -14.89, None, None, None, None, 2012-12-21 00:00:00, None, None, None, None, None
None, -15.19, None, None, None, None, 2012-12-21 01:00:00, None, None, None, None, None
None, -15.35, None, None, None, None, 2012-12-21 02:00:00, None, None, None, None, None
None, -15.53, None, None, None, None, 2012-12-21 03:00:00, None, None, None, None, None
None, -15.8, None, None, None, None, 2012-12-21 04:00:00, None, None, None, None, None
None, -15.92, None, None, None, None, 2012-12-21 05:00:00, None, None, None, None, None
None, -16.27, None, None, None, None, 2012-12-21 06:00:00, None, None, None, None, None
None, -16.49, None, None, None, None, 2012-12-21 07:00:00, None, None, None, None, None
None, -16.85, None, None, None, None, 2012-12-21 08:00:00, None, None, None, None, None
None, -17.45, None, None, None, None, 2012-12-21 09:00:00, None, None, None, None, None
None, -17.65, None, None, None, None, 2012-12-21 10:00:00, None, None, None, None, None
None, -17.81, None, None, None, None, 2012-12-21 11:00:00, None, None, None, None, None
None, -18.02, None, None, None, None, 2012-12-21 12:00:00, None, None, None, None, None
None, -18.31, None, None, None, None, 2012-12-21 13:00:00, None, None, None, None, None
None, -18.4, None, None, None, None, 2012-12-21 14:00:00, None, None, None, None, None
None, -18.75, None, None, None, None, 2012-12-21 15:00:00, None, None, None, None, None
None, -18.89, None, None, None, None, 2012-12-21 16:00:00, None, None, None, None, None
None, -18.93, None, None, None, None, 2012-12-21 17:00:00, None, None, None, None, None
None, -18.95, None, None, None, None, 2012-12-21 18:00:00, None, None, None, None, None
None, -19.49, None, None, None, None, 2012-12-21 19:00:00, None, None, None, None, None
None, -19.22, None, None, None, None, 2012-12-21 20:00:00, None, None, None, None, None
None, -19.2, None, None, None, None, 2012-12-21 21:00:00, None, None, None, None, None
None, -19.6, None, None, None, None, 2012-12-21 22:00:00, None, None, None, None, None
None, -19.24, None, None, None, None, 2012-12-21 23:00:00, None, None, None, None, None
None, -19.32, None, None, None, None, 2012-12-22 00:00:00, None, None, None, None, None
None, -19.24, None, None, None, None, 2012-12-22 01:00:00, None, None, None, None, None
None, -18.85, None, None, None, None, 2012-12-22 02:00:00, None, None, None, None, None
None, -18.71, None, None, None, None, 2012-12-22 03:00:00, None, None, None, None, None
None, -18.82, None, None, None, None, 2012-12-22 04:00:00, None, None, None, None, None
None, -18.5, None, None, None, None, 2012-12-22 05:00:00, None, None, None, None, None
None, -19.06, None, None, None, None, 2012-12-22 06:00:00, None, None, None, None, None
None, -18.95, None, None, None, None, 2012-12-22 07:00:00, None, None, None, None, None
None, -18.88, None, None, None, None, 2012-12-22 08:00:00, None, None, None, None, None
None, -18.47, None, None, None, None, 2012-12-22 09:00:00, None, None, None, None, None
None, -18.22, None, None, None, None, 2012-12-22 10:00:00, None, None, None, None, None
None, -18.1, None, None, None, None, 2012-12-22 11:00:00, None, None, None, None, None
None, -18.18, None, None, None, None, 2012-12-22 12:00:00, None, None, None, None, None
None, -18.14, None, None, None, None, 2012-12-22 13:00:00, None, None, None, None, None
None, -17.93, None, None, None, None, 2012-12-22 14:00:00, None, None, None, None, None
None, -17.76, None, None, None, None, 2012-12-22 15:00:00, None, None, None, None, None
None, -17.78, None, None, None, None, 2012-12-22 16:00:00, None, None, None, None, None
None, -17.88, None, None, None, None, 2012-12-22 17:00:00, None, None, None, None, None
None, -17.91, None, None, None, None, 2012-12-22 18:00:00, None, None, None, None, None
None, -18.15, None, None, None, None, 2012-12-22 19:00:00, None, None, None, None, None
None, -17.88, None, None, None, None, 2012-12-22 20:00:00, None, None, None, None, None
None, -17.96, None, None, None, None, 2012-12-22 21:00:00, None, None, None, None, None
None, -17.93, None, None, None, None, 2012-12-22 22:00:00, None, None, None, None, None
None, -17.55, None, None, None, None, 2012-12-22 23:00:00, None, None, None, None, None
None, -17.12, None, None, None, None, 2012-12-23 00:00:00, None, None, None, None, None
None, -16.85, None, None, None, None, 2012-12-23 01:00:00, None, None, None, None, None
None, -16.51, None, None, None, None, 2012-12-23 02:00:00, None, None, None, None, None
None, -16.67, None, None, None, None, 2012-12-23 03:00:00, None, None, None, None, None
None, -16.81, None, None, None, None, 2012-12-23 04:00:00, None, None, None, None, None
None, -17.55, None, None, None, None, 2012-12-23 05:00:00, None, None, None, None, None
None, -17.98, None, None, None, None, 2012-12-23 06:00:00, None, None, None, None, None
None, -18.59, None, None, None, None, 2012-12-23 07:00:00, None, None, None, None, None
None, -19.03, None, None, None, None, 2012-12-23 08:00:00, None, None, None, None, None
None, -19.64, None, None, None, None, 2012-12-23 09:00:00, None, None, None, None, None
None, -19.99, None, None, None, None, 2012-12-23 10:00:00, None, None, None, None, None
None, -20.34, None, None, None, None, 2012-12-23 11:00:00, None, None, None, None, None
None, -20.62, None, None, None, None, 2012-12-23 12:00:00, None, None, None, None, None
None, -20.55, None, None, None, None, 2012-12-23 13:00:00, None, None, None, None, None
None, -20.81, None, None, None, None, 2012-12-23 14:00:00, None, None, None, None, None
None, -20.9, None, None, None, None, 2012-12-23 15:00:00, None, None, None, None, None
None, -21.15, None, None, None, None, 2012-12-23 16:00:00, None, None, None, None, None
None, -21.19, None, None, None, None, 2012-12-23 17:00:00, None, None, None, None, None
None, -21.26, None, None, None, None, 2012-12-23 18:00:00, None, None, None, None, None
None, -21.11, None, None, None, None, 2012-12-23 19:00:00, None, None, None, None, None
None, -20.9, None, None, None, None, 2012-12-23 20:00:00, None, None, None, None, None
None, -20.69, None, None, None, None, 2012-12-23 21:00:00, None, None, None, None, None
None, -20.48, None, None, None, None, 2012-12-23 22:00:00, None, None, None, None, None
None, -20.28, None, None, None, None, 2012-12-23 23:00:00, None, None, None, None, None
None, -19.99, None, None, None, None, 2012-12-24 00:00:00, None, None, None, None, None
None, -19.61, None, None, None, None, 2012-12-24 01:00:00, None, None, None, None, None
None, -19.16, None, None, None, None, 2012-12-24 02:00:00, None, None, None, None, None
None, -18.75, None, None, None, None, 2012-12-24 03:00:00, None, None, None, None, None
None, -18.41, None, None, None, None, 2012-12-24 04:00:00, None, None, None, None, None
None, -18.12, None, None, None, None, 2012-12-24 05:00:00, None, None, None, None, None
None, -17.85, None, None, None, None, 2012-12-24 06:00:00, None, None, None, None, None
None, -17.56, None, None, None, None, 2012-12-24 07:00:00, None, None, None, None, None
None, -16.39, None, None, None, None, 2012-12-24 08:00:00, None, None, None, None, None
None, -15.03, None, None, None, None, 2012-12-24 09:00:00, None, None, None, None, None
None, -15.2, None, None, None, None, 2012-12-24 10:00:00, None, None, None, None, None
None, -15.23, None, None, None, None, 2012-12-24 11:00:00, None, None, None, None, None
None, -14.6, None, None, None, None, 2012-12-24 12:00:00, None, None, None, None, None
None, -13.68, None, None, None, None, 2012-12-24 13:00:00, None, None, None, None, None
None, -13.06, None, None, None, None, 2012-12-24 14:00:00, None, None, None, None, None
None, -13.08, None, None, None, None, 2012-12-24 15:00:00, None, None, None, None, None
None, -14.57, None, None, None, None, 2012-12-24 16:00:00, None, None, None, None, None
None, -14.51, None, None, None, None, 2012-12-24 17:00:00, None, None, None, None, None
None, -15.81, None, None, None, None, 2012-12-24 18:00:00, None, None, None, None, None
None, -15.04, None, None, None, None, 2012-12-24 19:00:00, None, None, None, None, None
None, -15.48, None, None, None, None, 2012-12-24 20:00:00, None, None, None, None, None
None, -14.8, None, None, None, None, 2012-12-24 21:00:00, None, None, None, None, None
None, -16.61, None, None, None, None, 2012-12-24 22:00:00, None, None, None, None, None
None, -15.02, None, None, None, None, 2012-12-24 23:00:00, None, None, None, None, None
None, -15.1, None, None, None, None, 2012-12-25 00:00:00, None, None, None, None, None
None, -14.52, None, None, None, None, 2012-12-25 01:00:00, None, None, None, None, None
None, -15.53, None, None, None, None, 2012-12-25 02:00:00, None, None, None, None, None
None, -16.14, None, None, None, None, 2012-12-25 03:00:00, None, None, None, None, None
None, -16.16, None, None, None, None, 2012-12-25 04:00:00, None, None, None, None, None
None, -15.48, None, None, None, None, 2012-12-25 05:00:00, None, None, None, None, None
None, -15.42, None, None, None, None, 2012-12-25 06:00:00, None, None, None, None, None
None, -14.97, None, None, None, None, 2012-12-25 07:00:00, None, None, None, None, None
None, -14.85, None, None, None, None, 2012-12-25 08:00:00, None, None, None, None, None
None, -14.21, None, None, None, None, 2012-12-25 09:00:00, None, None, None, None, None
None, -14.87, None, None, None, None, 2012-12-25 10:00:00, None, None, None, None, None
None, -14.49, None, None, None, None, 2012-12-25 11:00:00, None, None, None, None, None
None, -14.66, None, None, None, None, 2012-12-25 12:00:00, None, None, None, None, None
None, -14.64, None, None, None, None, 2012-12-25 13:00:00, None, None, None, None, None
None, -14.73, None, None, None, None, 2012-12-25 14:00:00, None, None, None, None, None
None, -14.84, None, None, None, None, 2012-12-25 15:00:00, None, None, None, None, None
None, -15.05, None, None, None, None, 2012-12-25 16:00:00, None, None, None, None, None
None, -15.13, None, None, None, None, 2012-12-25 17:00:00, None, None, None, None, None
