station_observations
pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, MAX_TEMP
702.0, None, None, None, 2015-10-05 09:00:00, 2.0, None, None
702.0, None, None, None, 2015-10-05 10:00:00, 2.1, None, None
702.0, None, None, None, 2015-10-05 11:00:00, 1.2, None, None
702.0, None, None, None, 2015-10-05 12:00:00, 1.2, None, None
702.0, None, None, None, 2015-10-05 13:00:00, 0.6, None, None
702.0, None, None, None, 2015-10-05 14:00:00, 0.7, None, None
701.0, None, None, None, 2015-10-05 15:00:00, 3.6, None, None
697.0, None, None, None, 2015-10-05 16:00:00, 4.7, None, None
697.0, None, None, None, 2015-10-05 17:00:00, 4.9, None, None
698.0, None, None, None, 2015-10-05 18:00:00, 5.7, None, None
698.0, None, None, None, 2015-10-05 19:00:00, 5.9, None, None
697.0, None, None, None, 2015-10-05 20:00:00, 6.5, None, None
697.0, None, None, None, 2015-10-05 21:00:00, 6.8, None, None
697.0, None, None, None, 2015-10-05 22:00:00, 7.1, None, None
697.0, None, None, None, 2015-10-05 23:00:00, 7.1, None, None
698.0, None, None, None, 2015-10-06 00:00:00, 7.2, None, None
700.0, None, None, None, 2015-10-06 01:00:00, 5.2, None, None
701.0, None, None, None, 2015-10-06 02:00:00, 4.8, None, None
701.0, None, None, None, 2015-10-06 03:00:00, 4.5, None, None
701.0, None, None, None, 2015-10-06 04:00:00, 4.2, None, None
701.0, None, None, None, 2015-10-06 05:00:00, 4.1, None, None
701.0, None, None, None, 2015-10-06 06:00:00, 3.9, None, None
701.0, None, None, None, 2015-10-06 07:00:00, 3.8, None, None
701.0, None, None, None, 2015-10-06 08:00:00, 4.1, None, None
701.0, None, None, None, 2015-10-06 09:00:00, 3.3, None, None
701.0, None, None, None, 2015-10-06 10:00:00, 3.2, None, None
701.0, None, None, None, 2015-10-06 11:00:00, 3.4, None, None
701.0, None, None, None, 2015-10-06 12:00:00, 3.2, None, None
701.0, None, None, None, 2015-10-06 13:00:00, 3.2, None, None
702.0, None, None, None, 2015-10-06 14:00:00, 2.2, None, None
700.0, None, None, None, 2015-10-06 15:00:00, 4.0, None, None
698.0, None, None, None, 2015-10-06 16:00:00, 4.6, None, None
697.0, None, None, None, 2015-10-06 17:00:00, 7.0, None, None
698.0, None, None, None, 2015-10-06 18:00:00, 7.7, None, None
697.0, None, None, None, 2015-10-06 19:00:00, 7.6, None, None
697.0, None, None, None, 2015-10-06 20:00:00, 8.5, None, None
697.0, None, None, None, 2015-10-06 21:00:00, 7.2, None, None
697.0, None, None, None, 2015-10-06 22:00:00, 7.7, None, None
698.0, None, None, None, 2015-10-06 23:00:00, 8.2, None, None
699.0, None, None, None, 2015-10-07 00:00:00, 6.9, None, None
700.0, None, None, None, 2015-10-07 01:00:00, 6.0, None, None
700.0, None, None, None, 2015-10-07 02:00:00, 5.4, None, None
701.0, None, None, None, 2015-10-07 03:00:00, 4.3, None, None
701.0, None, None, None, 2015-10-07 04:00:00, 3.6, None, None
702.0, None, None, None, 2015-10-07 05:00:00, 3.6, None, None
702.0, None, None, None, 2015-10-07 06:00:00, 3.0, None, None
702.0, None, None, None, 2015-10-07 07:00:00, 2.9, None, None
702.0, None, None, None, 2015-10-07 08:00:00, 3.1, None, None
702.0, None, None, None, 2015-10-07 09:00:00, 3.3, None, None
702.0, None, None, None, 2015-10-07 10:00:00, 2.7, None, None
702.0, None, None, None, 2015-10-07 11:00:00, 3.2, None, None
702.0, None, None, None, 2015-10-07 12:00:00, 3.4, None, None
703.0, None, None, None, 2015-10-07 13:00:00, 3.4, None, None
703.0, None, None, None, 2015-10-07 14:00:00, 3.4, None, None
703.0, None, None, None, 2015-10-07 15:00:00, 4.0, None, None
702.0, None, None, None, 2015-10-07 16:00:00, 4.5, None, None
702.0, None, None, None, 2015-10-07 17:00:00, 4.9, None, None
701.0, None, None, None, 2015-10-07 18:00:00, 5.5, None, None
701.0, None, None, None, 2015-10-07 19:00:00, 5.6, None, None
701.0, None, None, None, 2015-10-07 20:00:00, 5.7, None, None
701.0, None, None, None, 2015-10-07 21:00:00, 5.0, None, None
702.0, None, None, None, 2015-10-07 22:00:00, 4.5, None, None
702.0, None, None, None, 2015-10-07 23:00:00, 4.6, None, None
702.0, None, None, None, 2015-10-08 00:00:00, 4.7, None, None
702.0, None, None, None, 2015-10-08 01:00:00, 3.9, None, None
703.0, None, None, None, 2015-10-08 02:00:00, 3.7, None, None
703.0, None, None, None, 2015-10-08 03:00:00, 4.1, None, None
702.0, None, None, None, 2015-10-08 04:00:00, 3.4, None, None
703.0, None, None, None, 2015-10-08 05:00:00, 4.2, None, None
703.0, None, None, None, 2015-10-08 06:00:00, 4.1, None, None
703.0, None, None, None, 2015-10-08 07:00:00, 4.0, None, None
703.0, None, None, None, 2015-10-08 08:00:00, 4.1, None, None
703.0, None, None, None, 2015-10-08 09:00:00, 4.2, None, None
703.0, None, None, None, 2015-10-08 10:00:00, 3.7, None, None
703.0, None, None, None, 2015-10-08 11:00:00, 3.9, None, None
703.0, None, None, None, 2015-10-08 12:00:00, 3.6, None, None
703.0, None, None, None, 2015-10-08 13:00:00, 2.9, None, None
703.0, None, None, None, 2015-10-08 14:00:00, 3.4, None, None
703.0, None, None, None, 2015-10-08 15:00:00, 4.1, None, None
702.0, None, None, None, 2015-10-08 16:00:00, 5.0, None, None
702.0, None, None, None, 2015-10-08 17:00:00, 4.7, None, None
702.0, None, None, None, 2015-10-08 18:00:00, 4.4, None, None
701.0, None, None, None, 2015-10-08 19:00:00, 5.3, None, None
702.0, None, None, None, 2015-10-08 20:00:00, 5.3, None, None
702.0, None, None, None, 2015-10-08 21:00:00, 5.2, None, None
702.0, None, None, None, 2015-10-08 22:00:00, 5.6, None, None
702.0, None, None, None, 2015-10-08 23:00:00, 5.6, None, None
702.0, None, None, None, 2015-10-09 00:00:00, 5.2, None, None
703.0, None, None, None, 2015-10-09 01:00:00, 4.9, None, None
703.0, None, None, None, 2015-10-09 02:00:00, 4.7, None, None
704.0, None, None, None, 2015-10-09 03:00:00, 4.6, None, None
704.0, None, None, None, 2015-10-09 04:00:00, 4.5, None, None
704.0, None, None, None, 2015-10-09 05:00:00, 4.2, None, None
704.0, None, None, None, 2015-10-09 06:00:00, 4.4, None, None
704.0, None, None, None, 2015-10-09 07:00:00, 5.1, None, None
704.0, None, None, None, 2015-10-09 08:00:00, 5.5, None, None
704.0, None, None, None, 2015-10-09 09:00:00, 4.6, None, None
704.0, None, None, None, 2015-10-09 10:00:00, 5.2, None, None
703.0, None, None, None, 2015-10-09 11:00:00, 6.0, None, None
704.0, None, None, None, 2015-10-09 12:00:00, 5.0, None, None
704.0, None, None, None, 2015-10-09 13:00:00, 4.4, None, None
704.0, None, None, None, 2015-10-09 14:00:00, 5.2, None, None
703.0, None, None, None, 2015-10-09 15:00:00, 7.2, None, None
702.0, None, None, None, 2015-10-09 16:00:00, 7.6, None, None
702.0, None, None, None, 2015-10-09 17:00:00, 7.4, None, None
702.0, None, None, None, 2015-10-09 18:00:00, 7.1, None, None
702.0, None, None, None, 2015-10-09 19:00:00, 7.3, None, None
702.0, None, None, None, 2015-10-09 20:00:00, 6.8, None, None
702.0, None, None, None, 2015-10-09 21:00:00, 7.9, None, None
702.0, None, None, None, 2015-10-09 22:00:00, 9.9, None, None
702.0, None, None, None, 2015-10-09 23:00:00, 9.8, None, None
702.0, None, None, None, 2015-10-10 00:00:00, 9.0, None, None
702.0, None, None, None, 2015-10-10 01:00:00, 8.8, None, None
702.0, None, None, None, 2015-10-10 02:00:00, 9.3, None, None
702.0, None, None, None, 2015-10-10 03:00:00, 9.2, None, None
702.0, None, None, None, 2015-10-10 04:00:00, 9.3, None, None
702.0, None, None, None, 2015-10-10 05:00:00, 9.4, None, None
702.0, None, None, None, 2015-10-10 06:00:00, 8.9, None, None
702.0, None, None, None, 2015-10-10 07:00:00, 8.7, None, None
702.0, None, None, None, 2015-10-10 08:00:00, 8.7, None, None
703.0, None, None, None, 2015-10-10 09:00:00, 8.5, None, None
703.0, None, None, None, 2015-10-10 10:00:00, 8.6, None, None
702.0, None, None, None, 2015-10-10 11:00:00, 8.2, None, None
702.0, None, None, None, 2015-10-10 12:00:00, 8.1, None, None
703.0, None, None, None, 2015-10-10 13:00:00, 7.8, None, None
703.0, None, None, None, 2015-10-10 14:00:00, 7.4, None, None
703.0, None, None, None, 2015-10-10 15:00:00, 6.0, None, None
704.0, None, None, None, 2015-10-10 16:00:00, 6.2, None, None
703.0, None, None, None, 2015-10-10 17:00:00, 7.4, None, None
704.0, None, None, None, 2015-10-10 18:00:00, 5.7, None, None
705.0, None, None, None, 2015-10-10 19:00:00, 5.5, None, None
705.0, None, None, None, 2015-10-10 20:00:00, 6.4, None, None
706.0, None, None, None, 2015-10-10 21:00:00, 6.5, None, None
706.0, None, None, None, 2015-10-10 22:00:00, 5.1, None, None
707.0, None, None, None, 2015-10-10 23:00:00, 4.3, None, None
709.0, None, None, None, 2015-10-11 00:00:00, 3.9, None, None
711.0, None, None, None, 2015-10-11 01:00:00, 3.3, None, None
715.0, None, None, None, 2015-10-11 02:00:00, 1.8, None, None
717.0, None, None, None, 2015-10-11 03:00:00, 1.8, None, None
721.0, None, None, None, 2015-10-11 04:00:00, 1.6, None, None
723.0, None, None, None, 2015-10-11 05:00:00, 1.7, None, None
724.0, None, None, None, 2015-10-11 06:00:00, 1.7, None, None
727.0, None, None, None, 2015-10-11 07:00:00, 1.0, None, None
730.0, None, None, None, 2015-10-11 08:00:00, 1.4, None, None
732.0, None, None, None, 2015-10-11 09:00:00, 0.8, None, None
734.0, 1.0, None, None, 2015-10-11 10:00:00, 0.0, None, None
736.0, 3.0, None, None, 2015-10-11 11:00:00, 0.0, None, None
736.0, 4.0, None, None, 2015-10-11 12:00:00, -0.2, None, None
736.0, 4.0, None, None, 2015-10-11 13:00:00, -0.5, None, None
736.0, 4.0, None, None, 2015-10-11 14:00:00, -0.6, None, None
736.0, 4.0, None, None, 2015-10-11 15:00:00, -0.7, None, None
736.0, 4.0, None, None, 2015-10-11 16:00:00, -0.1, None, None
736.0, 5.0, None, None, 2015-10-11 17:00:00, 0.0, None, None
737.0, 5.0, None, None, 2015-10-11 18:00:00, 0.4, None, None
737.0, 5.0, None, None, 2015-10-11 19:00:00, -0.7, None, None
737.0, 5.0, None, None, 2015-10-11 20:00:00, 0.4, None, None
737.0, 4.0, None, None, 2015-10-11 21:00:00, 0.1, None, None
737.0, 3.0, None, None, 2015-10-11 22:00:00, 1.8, None, None
737.0, 2.0, None, None, 2015-10-11 23:00:00, 0.8, None, None
738.0, 1.0, None, None, 2015-10-12 00:00:00, 0.2, None, None
739.0, 0.0, None, None, 2015-10-12 01:00:00, 0.0, None, None
740.0, 0.0, None, None, 2015-10-12 02:00:00, -0.2, None, None
740.0, None, None, None, 2015-10-12 03:00:00, -0.3, None, None
739.0, None, None, None, 2015-10-12 04:00:00, -0.9, None, None
740.0, None, None, None, 2015-10-12 05:00:00, -0.9, None, None
740.0, None, None, None, 2015-10-12 06:00:00, -0.9, None, None
740.0, None, None, None, 2015-10-12 07:00:00, 0.0, None, None
740.0, None, None, None, 2015-10-12 08:00:00, -0.3, None, None
740.0, None, None, None, 2015-10-12 09:00:00, -0.1, None, None
740.0, None, None, None, 2015-10-12 10:00:00, -0.4, None, None
740.0, None, None, None, 2015-10-12 11:00:00, -0.1, None, None
740.0, None, None, None, 2015-10-12 12:00:00, -0.1, None, None
740.0, None, None, None, 2015-10-12 13:00:00, -0.9, None, None
740.0, None, None, None, 2015-10-12 14:00:00, -1.3, None, None
740.0, None, None, None, 2015-10-12 15:00:00, -0.8, None, None
740.0, None, None, None, 2015-10-12 16:00:00, -1.1, None, None
741.0, None, None, None, 2015-10-12 17:00:00, -1.0, None, None
742.0, 1.0, None, None, 2015-10-12 18:00:00, -0.8, None, None
742.0, 3.0, None, None, 2015-10-12 19:00:00, -0.9, None, None
743.0, 4.0, None, None, 2015-10-12 20:00:00, -0.6, None, None
743.0, 4.0, None, None, 2015-10-12 21:00:00, -0.3, None, None
743.0, 4.0, None, None, 2015-10-12 22:00:00, -0.2, None, None
744.0, 4.0, None, None, 2015-10-12 23:00:00, -0.3, None, None
744.0, 4.0, None, None, 2015-10-13 00:00:00, -0.6, None, None
745.0, 4.0, None, None, 2015-10-13 01:00:00, -1.1, None, None
746.0, 4.0, None, None, 2015-10-13 02:00:00, -1.0, None, None
746.0, 4.0, None, None, 2015-10-13 03:00:00, -1.0, None, None
746.0, 4.0, None, None, 2015-10-13 04:00:00, -1.2, None, None
746.0, 4.0, None, None, 2015-10-13 05:00:00, -1.4, None, None
746.0, 4.0, None, None, 2015-10-13 06:00:00, -1.5, None, None
746.0, 4.0, None, None, 2015-10-13 07:00:00, -2.0, None, None
746.0, 4.0, None, None, 2015-10-13 08:00:00, -0.9, None, None
746.0, 4.0, None, None, 2015-10-13 09:00:00, -0.3, None, None
746.0, 4.0, None, None, 2015-10-13 10:00:00, 0.2, None, None
746.0, 4.0, None, None, 2015-10-13 11:00:00, -0.5, None, None
746.0, 4.0, None, None, 2015-10-13 12:00:00, -0.9, None, None
746.0, 4.0, None, None, 2015-10-13 13:00:00, -0.4, None, None
746.0, 4.0, None, None, 2015-10-13 14:00:00, -0.7, None, None
745.0, 4.0, None, None, 2015-10-13 15:00:00, 0.2, None, None
745.0, 4.0, None, None, 2015-10-13 16:00:00, 0.1, None, None
743.0, 4.0, None, None, 2015-10-13 17:00:00, 1.4, None, None
743.0, 4.0, None, None, 2015-10-13 18:00:00, 2.4, None, None
741.0, 5.0, None, None, 2015-10-13 19:00:00, 1.9, None, None
741.0, 5.0, None, None, 2015-10-13 20:00:00, 2.4, None, None
743.0, 5.0, None, None, 2015-10-13 21:00:00, 1.6, None, None
743.0, 4.0, None, None, 2015-10-13 22:00:00, 1.5, None, None
744.0, 4.0, None, None, 2015-10-13 23:00:00, 1.8, None, None
744.0, 3.0, None, None, 2015-10-14 00:00:00, 0.7, None, None
745.0, 3.0, None, None, 2015-10-14 01:00:00, 0.1, None, None
746.0, 2.0, None, None, 2015-10-14 02:00:00, 0.4, None, None
745.0, 1.0, None, None, 2015-10-14 03:00:00, 0.3, None, None
746.0, 1.0, None, None, 2015-10-14 04:00:00, -0.1, None, None
746.0, 1.0, None, None, 2015-10-14 05:00:00, -1.0, None, None
746.0, 1.0, None, None, 2015-10-14 06:00:00, -0.2, None, None
746.0, 1.0, None, None, 2015-10-14 07:00:00, -1.0, None, None
746.0, 1.0, None, None, 2015-10-14 08:00:00, -1.4, None, None
746.0, 1.0, None, None, 2015-10-14 09:00:00, -1.2, None, None
746.0, 0.0, None, None, 2015-10-14 10:00:00, -1.2, None, None
746.0, 0.0, None, None, 2015-10-14 11:00:00, -1.1, None, None
746.0, 0.0, None, None, 2015-10-14 12:00:00, -0.8, None, None
746.0, 0.0, None, None, 2015-10-14 13:00:00, -0.7, None, None
746.0, 0.0, None, None, 2015-10-14 14:00:00, -1.3, None, None
745.0, 0.0, None, None, 2015-10-14 15:00:00, 1.2, None, None
742.0, 0.0, None, None, 2015-10-14 16:00:00, 1.4, None, None
742.0, 1.0, None, None, 2015-10-14 17:00:00, 1.8, None, None
742.0, 2.0, None, None, 2015-10-14 18:00:00, 2.4, None, None
742.0, 3.0, None, None, 2015-10-14 19:00:00, 2.9, None, None
742.0, 3.0, None, None, 2015-10-14 20:00:00, 2.3, None, None
743.0, 3.0, None, None, 2015-10-14 21:00:00, 3.6, None, None
742.0, 3.0, None, None, 2015-10-14 22:00:00, 3.6, None, None
742.0, 3.0, None, None, 2015-10-14 23:00:00, 2.9, None, None
744.0, 3.0, None, None, 2015-10-15 00:00:00, 0.5, None, None
746.0, 2.0, None, None, 2015-10-15 01:00:00, -0.5, None, None
746.0, 1.0, None, None, 2015-10-15 02:00:00, -1.4, None, None
746.0, 1.0, None, None, 2015-10-15 03:00:00, -1.4, None, None
746.0, 0.0, None, None, 2015-10-15 04:00:00, -1.6, None, None
747.0, 0.0, None, None, 2015-10-15 05:00:00, -1.5, None, None
746.0, 0.0, None, None, 2015-10-15 06:00:00, -1.7, None, None
746.0, None, None, None, 2015-10-15 07:00:00, -1.6, None, None
746.0, None, None, None, 2015-10-15 08:00:00, -1.8, None, None
746.0, None, None, None, 2015-10-15 09:00:00, -1.9, None, None
746.0, None, None, None, 2015-10-15 10:00:00, -2.5, None, None
746.0, None, None, None, 2015-10-15 11:00:00, -2.2, None, None
747.0, None, None, None, 2015-10-15 12:00:00, -2.2, None, None
747.0, None, None, None, 2015-10-15 13:00:00, -2.2, None, None
746.0, None, None, None, 2015-10-15 14:00:00, -2.3, None, None
746.0, None, None, None, 2015-10-15 15:00:00, 0.7, None, None
742.0, None, None, None, 2015-10-15 16:00:00, 2.3, None, None
741.0, None, None, None, 2015-10-15 17:00:00, 2.0, None, None
741.0, None, None, None, 2015-10-15 18:00:00, 3.3, None, None
741.0, 1.0, None, None, 2015-10-15 19:00:00, 4.0, None, None
741.0, 1.0, None, None, 2015-10-15 20:00:00, 4.3, None, None
741.0, 1.0, None, None, 2015-10-15 21:00:00, 4.5, None, None
741.0, 1.0, None, None, 2015-10-15 22:00:00, 5.1, None, None
740.0, 1.0, None, None, 2015-10-15 23:00:00, 5.3, None, None
743.0, 1.0, None, None, 2015-10-16 00:00:00, 2.5, None, None
745.0, 0.0, None, None, 2015-10-16 01:00:00, 2.1, None, None
745.0, None, None, None, 2015-10-16 02:00:00, 2.2, None, None
745.0, None, None, None, 2015-10-16 03:00:00, 2.4, None, None
745.0, None, None, None, 2015-10-16 04:00:00, 2.0, None, None
745.0, None, None, None, 2015-10-16 05:00:00, 2.5, None, None
745.0, None, None, None, 2015-10-16 06:00:00, 2.8, None, None
745.0, None, None, None, 2015-10-16 07:00:00, 2.6, None, None
745.0, None, None, None, 2015-10-16 08:00:00, 1.8, None, None
745.0, None, None, None, 2015-10-16 09:00:00, 1.9, None, None
745.0, None, None, None, 2015-10-16 10:00:00, 2.2, None, None
745.0, None, None, None, 2015-10-16 11:00:00, 1.7, None, None
745.0, None, None, None, 2015-10-16 12:00:00, 1.7, None, None
745.0, None, None, None, 2015-10-16 13:00:00, 2.1, None, None
745.0, None, None, None, 2015-10-16 14:00:00, 2.3, None, None
745.0, None, None, None, 2015-10-16 15:00:00, 2.7, None, None
744.0, None, None, None, 2015-10-16 16:00:00, 4.1, None, None
742.0, None, None, None, 2015-10-16 17:00:00, 5.2, None, None
741.0, None, None, None, 2015-10-16 18:00:00, 7.0, None, None
740.0, None, None, None, 2015-10-16 19:00:00, 8.4, None, None
739.0, None, None, None, 2015-10-16 20:00:00, 9.0, None, None
739.0, None, None, None, 2015-10-16 21:00:00, 8.5, None, None
739.0, None, None, None, 2015-10-16 22:00:00, 9.3, None, None
739.0, None, None, None, 2015-10-16 23:00:00, 9.5, None, None
741.0, None, None, None, 2015-10-17 00:00:00, 6.4, None, None
743.0, None, None, None, 2015-10-17 01:00:00, 6.1, None, None
744.0, None, None, None, 2015-10-17 02:00:00, 6.3, None, None
744.0, None, None, None, 2015-10-17 03:00:00, 5.8, None, None
744.0, None, None, None, 2015-10-17 04:00:00, 5.9, None, None
744.0, None, None, None, 2015-10-17 05:00:00, 5.3, None, None
744.0, None, None, None, 2015-10-17 06:00:00, 5.6, None, None
744.0, None, None, None, 2015-10-17 07:00:00, 5.7, None, None
743.0, None, None, None, 2015-10-17 08:00:00, 6.0, None, None
743.0, None, None, None, 2015-10-17 09:00:00, 5.7, None, None
744.0, None, None, None, 2015-10-17 10:00:00, 5.0, None, None
744.0, None, None, None, 2015-10-17 11:00:00, 5.6, None, None
744.0, None, None, None, 2015-10-17 12:00:00, 5.3, None, None
744.0, None, None, None, 2015-10-17 13:00:00, 5.6, None, None
744.0, None, None, None, 2015-10-17 14:00:00, 5.1, None, None
743.0, None, None, None, 2015-10-17 15:00:00, 8.0, None, None
740.0, None, None, None, 2015-10-17 16:00:00, 9.0, None, None
739.0, None, None, None, 2015-10-17 17:00:00, 9.8, None, None
739.0, None, None, None, 2015-10-17 18:00:00, 10.7, None, None
739.0, None, None, None, 2015-10-17 19:00:00, 10.7, None, None
739.0, None, None, None, 2015-10-17 20:00:00, 11.3, None, None
738.0, None, None, None, 2015-10-17 21:00:00, 12.9, None, None
738.0, None, None, None, 2015-10-17 22:00:00, 12.5, None, None
738.0, None, None, None, 2015-10-17 23:00:00, 13.6, None, None
740.0, None, None, None, 2015-10-18 00:00:00, 10.3, None, None
